文鳥	名詞	普通名詞	一般				ブンチョウ	文鳥	文鳥	ブンチョー	文鳥	ブンチョー	漢							体	ブンチョウ	ブンチョウ	ブンチョウ	ブンチョウ	0	1	C2		9241678732993024	33621
夏目	名詞	固有名詞	人名	姓			ナツメ	ナツメ	夏目	ナツメ	夏目	ナツメ	固							姓	ナツメ	ナツメ	ナツメ	ナツメ	0			7666628326203904	27891
戸	名詞	普通名詞	一般				ト	戸	戸	ド	戸	ド	和	ト濁	濁音形					体	ド	ド	ド	ト	0	C3		7100104960000512	25830
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
ガラス	名詞	普通名詞	一般				ガラス	ガラス-glas	ガラス	ガラス	ガラス	ガラス	外							体	ガラス	ガラス	ガラス	ガラス	0	C2		2241363076850176	8154
ど	助詞	終助詞					ド	ど	ど	ド	ど	ド	和							終助	ド	ド	ド	ド				44014558595129856	160124
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
から	助詞	格助詞					カラ	から	から	カラ	から	カラ	和							格助	カラ	カラ	カラ	カラ		動詞%F2@0	形容詞%F2@-1	名詞%F1		1984352300966400	7219
外	名詞	普通名詞	一般				ソト	外	外	ソト	外	ソト	和							体	ソト	ソト	ソト	ソト	1	C3		5873049983394304	21366
を	助詞	格助詞					ヲ	を	を	オ	を	オ	和							格助	ヲ	ヲ	ヲ	ヲ		動詞%F2@0	名詞%F1	形容詞%F2@-1		11381878116459008	41407
覗	名詞	普通名詞	一般				ネライ	狙い	覗	ネライ	覗	ネライ	和							体	ネライ	ネライ	ネライ	ネライ	0	C2		7947553681318400	28913
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
の	助詞	準体助詞					ノ	の	の	ノ	の	ノ	和							準助	ノ	ノ	ノ	ノ		動詞%F2@0	形容詞%F2@-1		7968719145935360	28990
ぞ	助詞	終助詞					ゾ	ぞ	ぞ	ゾ	ぞ	ゾ	和							終助	ゾ	ゾ	ゾ	ゾ		形容詞%F2@-1	動詞%F2@0		5918129960133120	21530
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
い	動詞	非自立可能			上一段-ア行	連用形-一般	イル	居る	い	イ	いる	イル	和							用	イ	イル	イ	イル	0	C4	M4@1	710568013079169	2585
たら	助動詞				助動詞-タ	仮定形-一般	タ	た	たら	タラ	た	タ	和							助動	タラ	タ	タラ	タ		動詞%F2@1	形容詞%F4@-2	M2@1	5948916285711073	21642
、	補助記号	読点						、	、		、		記号							補助								6605693395456	24
月	名詞	普通名詞	助数詞可能				ツキ	月	月	ツキ	月	ツキ	和	ツ濁	基本形				B1WS2WB3WB4WBjS	B1WS2WB3WBjWS	体	ツキ	ツキ	ツキ	ツキ	2	C3		6730394175152640	24485
が	助詞	格助詞					ガ	が	が	ガ	が	ガ	和							格助	ガ	ガ	ガ	ガ		動詞%F2@0	名詞%F1		2168520431510016	7889
出	動詞	一般			下一段-ダ行	連用形-一般	デル	出る	出	デ	出る	デル	和							用	デ	デル	デ	デル	1	C1	M4@1	7072067447038593	25728
て	助詞	接続助詞					テ	て	て	テ	て	テ	和							接助	テ	テ	テ	テ		動詞%F1	形容詞%F2@-1		6837321680953856	24874
、	補助記号	読点						、	、		、		記号							補助								6605693395456	24
霜	名詞	普通名詞	一般				シモ	霜	霜	シモ	霜	シモ	和							体	シモ	シモ	シモ	シモ	2	C3		4345553454506496	15809
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
しも	助詞	副助詞					シモ	しも	しも	シモ	しも	シモ	和							副助	シモ	シモ	シモ	シモ		名詞%F2@1		4344728820785664	15806
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
が	助詞	格助詞					ガ	が	が	ガ	が	ガ	和							格助	ガ	ガ	ガ	ガ		動詞%F2@0	名詞%F1		2168520431510016	7889
降っ	動詞	一般			五段-ラ行	連用形-促音便	フル	降る	降っ	フッ	降る	フル	和							用	フッ	フル	フッ	フル	1	C1		9111386638656132	33147
て	助詞	接続助詞					テ	て	て	テ	て	テ	和							接助	テ	テ	テ	テ		動詞%F1	形容詞%F2@-1		6837321680953856	24874
い	動詞	非自立可能			上一段-ア行	連用形-一般	イル	居る	い	イ	いる	イル	和							用	イ	イル	イ	イル	0	C4	M4@1	710568013079169	2585
た	助動詞				助動詞-タ	終止形-一般	タ	た	た	タ	た	タ	和							助動	タ	タ	タ	タ		動詞%F2@1	形容詞%F4@-2		5948916285711019	21642
。	補助記号	句点						。	。		。		記号							補助								6880571302400	25
文鳥	名詞	普通名詞	一般				ブンチョウ	文鳥	文鳥	ブンチョー	文鳥	ブンチョー	漢							体	ブンチョウ	ブンチョウ	ブンチョウ	ブンチョウ	0	1	C2		9241678732993024	33621
は	助詞	係助詞					ハ	は	は	ワ	は	ワ	和							係助	ハ	ハ	ハ	ハ		動詞%F2@0	名詞%F1	形容詞%F2@-1		8059703733133824	29321
箱	名詞	普通名詞	一般				ハコ	箱	箱	ハコ	箱	ハコ	和	ハ混合	基本形					体	ハコ	ハコ	ハコ	ハコ	0	C3		8148764242092544	29645
の	助詞	格助詞					ノ	の	の	ノ	の	ノ	和							格助	ノ	ノ	ノ	ノ		名詞%F1		7968444268028416	28989
中	名詞	普通名詞	副詞可能				ナカ	中	中	ナカ	中	ナカ	和							体	ナカ	ナカ	ナカ	ナカ	1	C4		7578942307443200	27572
で	助詞	格助詞					デ	で	で	デ	で	デ	和							格助	デ	デ	デ	デ		動詞%F2@0	名詞%F1		7014343053025792	25518
ことり	副詞						コトリ	ことり	ことり	コトリ	ことり	コトリ	和							相	コトリ	コトリ	コトリ	コトリ	2			44950792779735552	163530
と	助詞	格助詞					ト	と	と	ト	と	ト	和							格助	ト	ト	ト	ト		名詞%F1	動詞%F1	形容詞%F2@-1		7099014038299136	25826
も	助詞	係助詞					モ	も	も	モ	も	モ	和							係助	モ	モ	モ	モ		動詞%F2@-1	形容詞%F4@-2	名詞%F1		10324972564259328	37562
し	動詞	非自立可能			サ行変格	未然形-一般	スル	為る	し	シ	する	スル	和							用	シ	スル	シ	スル	0	C5		5370298291593793	19537
なかっ	助動詞				助動詞-ナイ	連用形-促音便	ナイ	ない	なかっ	ナカッ	ない	ナイ	和							助動	ナカッ	ナイ	ナカッ	ナイ		動詞%F3@0	M2@2	7542108634358404	27438
た	助動詞				助動詞-タ	終止形-一般	タ	た	た	タ	た	タ	和							助動	タ	タ	タ	タ		動詞%F2@1	形容詞%F4@-2		5948916285711019	21642
。	補助記号	句点						。	。		。		記号							補助								6880571302400	25
　	空白							　	　		　		記号							補助								6330815488512	23
明	名詞	固有名詞	人名	名			アキラ	アキラ	明	アキラ	明	アキラ	固							名	アキラ	アキラ	アキラ	アキラ	1			117931480588800	429
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
あく	名詞	普通名詞	一般				アク	灰汁	あく	アク	あく	アク	和							体	アク	アク	アク	アク	0	C4		121779536404992	443
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
る	助動詞				文語助動詞-リ	連体形-一般	リ	り	る	ル	り	リ	和							助動	ル	リ	ル	リ		動詞%F4@0		10958016383951553	39865
日	名詞	普通名詞	副詞可能				ヒ	日	日	ヒ	日	ヒ	和	ヒ混合	基本形					体	ヒ	ヒ	ヒ	ヒ	0	1	C3		8548161773773312	31098
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
ひ	感動詞	一般					ヒイ	ひい	ひ	ヒ	ひ	ヒ	和							他	ヒ	ヒ	ヒ	ヒ	1			38445016804368896	139862
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
も	助詞	係助詞					モ	も	も	モ	も	モ	和							係助	モ	モ	モ	モ		動詞%F2@-1	形容詞%F4@-2	名詞%F1		10324972564259328	37562
また	副詞						マタ	又	また	マタ	また	マタ	和							相	マタ	マタ	マタ	マタ	0			9822770628272640	35735
気の毒	形状詞	一般					キノドク	気の毒	気の毒	キノドク	気の毒	キノドク	混							相	キノドク	キノドク	キノドク	キノドク	3	4	C1		2409313477992960	8765
な	助動詞				助動詞-ダ	連体形-一般	ダ	だ	な	ナ	だ	ダ	和							助動	ナ	ダ	ナ	ダ		名詞%F1		6299110739157697	22916
事	名詞	普通名詞	一般				コト	事	事	コト	事	コト	和	コ濁	基本形				B1WS2WB3WB6SjShS	体	コト	コト	コト	コト	2	C3		3528350094205440	12836
に	助詞	格助詞					ニ	に	に	ニ	に	ニ	和							格助	ニ	ニ	ニ	ニ		名詞%F1		7745518285496832	28178
遅く	形容詞	一般			形容詞	連用形-一般	オソイ	遅い	遅く	オソク	遅い	オソイ	和							相	オソク	オソイ	オソク	オソイ	0	2	C2		1368625755857537	4979
起き	動詞	一般			上一段-カ行	連用形-一般	オキル	起きる	起き	オキ	起きる	オキル	和							用	オキ	オキル	オキ	オキル	2	C1	M4@1	1319147732607617	4799
て	助詞	接続助詞					テ	て	て	テ	て	テ	和							接助	テ	テ	テ	テ		動詞%F1	形容詞%F2@-1		6837321680953856	24874
、	補助記号	読点						、	、		、		記号							補助								6605693395456	24
箱	名詞	普通名詞	一般				ハコ	箱	箱	ハコ	箱	ハコ	和	ハ混合	基本形					体	ハコ	ハコ	ハコ	ハコ	0	C3		8148764242092544	29645
から	助詞	格助詞					カラ	から	から	カラ	から	カラ	和							格助	カラ	カラ	カラ	カラ		動詞%F2@0	形容詞%F2@-1	名詞%F1		1984352300966400	7219
籠	名詞	普通名詞	一般				カゴ	籠	籠	カゴ	籠	カゴ	和							体	カゴ	カゴ	カゴ	カゴ	0	C3		1741635109134848	6336
を	助詞	格助詞					ヲ	を	を	オ	を	オ	和							格助	ヲ	ヲ	ヲ	ヲ		動詞%F2@0	名詞%F1	形容詞%F2@-1		11381878116459008	41407
出し	動詞	非自立可能			五段-サ行	連用形-一般	ダス	出す	出し	ダシ	出す	ダス	和							用	ダシ	ダス	ダシ	ダス	1	C1		6362057813402241	23145
て	助詞	接続助詞					テ	て	て	テ	て	テ	和							接助	テ	テ	テ	テ		動詞%F1	形容詞%F2@-1		6837321680953856	24874
やっ	動詞	非自立可能			五段-ラ行	連用形-促音便	ヤル	遣る	やっ	ヤッ	やる	ヤル	和							用	ヤッ	ヤル	ヤッ	ヤル	0	C4		10594078035157636	38541
た	助動詞				助動詞-タ	連体形-一般	タ	た	た	タ	た	タ	和							助動	タ	タ	タ	タ		動詞%F2@1	形容詞%F4@-2		5948916285711041	21642
の	助詞	準体助詞					ノ	の	の	ノ	の	ノ	和							準助	ノ	ノ	ノ	ノ		動詞%F2@0	形容詞%F2@-1		7968719145935360	28990
は	助詞	係助詞					ハ	は	は	ワ	は	ワ	和							係助	ハ	ハ	ハ	ハ		動詞%F2@0	名詞%F1	形容詞%F2@-1		8059703733133824	29321
、	補助記号	読点						、	、		、		記号							補助								6605693395456	24
やっぱり	副詞						ヤハリ	矢張り	やっぱり	ヤッパリ	やっぱり	ヤッパリ	和							相	ヤッパリ	ヤッパリ	ヤッパリ	ヤッパリ	3			10551489139450368	38386
八	名詞	数詞					ハチ	八	八	ハチ	八	ハチ	漢	ハ半濁	基本形	チ促	基本形	N8		数	ハチ	ハチ	ハチ	ハチ	2	C3		8191920006373888	29802
時	名詞	普通名詞	助数詞可能				ジ	時	時	ジ	時	ジ	漢						B4WW7G9G	体	ジ	ジ	ジ	ジ	1	C3		4860949530026496	17684
過ぎ	接尾辞	名詞的	副詞可能				スギ	過ぎ-時間	過ぎ	スギ	過ぎ	スギ	和							接尾体	スギ	スギ	スギ	スギ		C5		5247427900744192	19090
で	助動詞				助動詞-ダ	連用形-一般	ダ	だ	で	デ	だ	ダ	和							助動	デ	ダ	デ	ダ		名詞%F1		6299110739157633	22916
あっ	動詞	非自立可能			五段-ラ行	連用形-促音便	アル	有る	あっ	アッ	ある	アル	和							用	アッ	アル	アッ	アル	1	C3		334260158472836	1216
た	助動詞				助動詞-タ	終止形-一般	タ	た	た	タ	た	タ	和							助動	タ	タ	タ	タ		動詞%F2@1	形容詞%F4@-2		5948916285711019	21642
。	補助記号	句点						。	。		。		記号							補助								6880571302400	25
箱	名詞	普通名詞	一般				ハコ	箱	箱	ハコ	箱	ハコ	和	ハ混合	基本形					体	ハコ	ハコ	ハコ	ハコ	0	C3		8148764242092544	29645
の	助詞	格助詞					ノ	の	の	ノ	の	ノ	和							格助	ノ	ノ	ノ	ノ		名詞%F1		7968444268028416	28989
中	名詞	普通名詞	副詞可能				ナカ	中	中	ナカ	中	ナカ	和							体	ナカ	ナカ	ナカ	ナカ	1	C4		7578942307443200	27572
で	助詞	格助詞					デ	で	で	デ	で	デ	和							格助	デ	デ	デ	デ		動詞%F2@0	名詞%F1		7014343053025792	25518
は	助詞	係助詞					ハ	は	は	ワ	は	ワ	和							係助	ハ	ハ	ハ	ハ		動詞%F2@0	名詞%F1	形容詞%F2@-1		8059703733133824	29321
とう	名詞	普通名詞	一般				トウ	父	とう	トー	とう	トー	和							体	トウ	トウ	トウ	トウ	1	C3		7111100076270080	25870
から	助詞	格助詞					カラ	から	から	カラ	から	カラ	和							格助	カラ	カラ	カラ	カラ		動詞%F2@0	形容詞%F2@-1	名詞%F1		1984352300966400	7219
目	名詞	普通名詞	一般				メ	目	目	メ	目	メ	和							体	メ	メ	メ	メ	1	C3		10236736756130304	37241
が	助詞	格助詞					ガ	が	が	ガ	が	ガ	和							格助	ガ	ガ	ガ	ガ		動詞%F2@0	名詞%F1		2168520431510016	7889
覚	名詞	普通名詞	一般				カク	覚	覚	カク	覚	カク	漢							体	カク	カク	カク	カク	1	C1		84071416462451200	305850
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
さ	助詞	終助詞					サ	さ	さ	サ	さ	サ	和							終助	サ	サ	サ	サ		動詞%F2@0	名詞%F1	形容詞%F4@-1		3743845716206080	13620
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
め	接尾辞	名詞的	一般				メ	奴	め	メ	め	メ	和							接尾体	メ	メ	メ	メ		C3		11768081642824192	42812
て	助詞	接続助詞					テ	て	て	テ	て	テ	和							接助	テ	テ	テ	テ		動詞%F1	形容詞%F2@-1		6837321680953856	24874
い	動詞	非自立可能			上一段-ア行	連用形-一般	イル	居る	い	イ	いる	イル	和							用	イ	イル	イ	イル	0	C4	M4@1	710568013079169	2585
た	助動詞				助動詞-タ	連体形-一般	タ	た	た	タ	た	タ	和							助動	タ	タ	タ	タ		動詞%F2@1	形容詞%F4@-2		5948916285711041	21642
ん	助詞	準体助詞					ノ	の	ん	ン	ん	ン	和							準助	ン	ン	ン	ン		動詞%F2@0	形容詞%F2@-1		7968727735869952	28990
だろう	助動詞				助動詞-ダ	意志推量形	ダ	だ	だろう	ダロー	だ	ダ	和							助動	ダロウ	ダ	ダロウ	ダ		名詞%F1	M1@1	6299110739157601	22916
。	補助記号	句点						。	。		。		記号							補助								6880571302400	25
それ	代名詞						ソレ	其れ	それ	ソレ	それ	ソレ	和							体	ソレ	ソレ	ソレ	ソレ	0			5899189154357760	21461
で	助詞	格助詞					デ	で	で	デ	で	デ	和							格助	デ	デ	デ	デ		動詞%F2@0	名詞%F1		7014343053025792	25518
も	助詞	係助詞					モ	も	も	モ	も	モ	和							係助	モ	モ	モ	モ		動詞%F2@-1	形容詞%F4@-2	名詞%F1		10324972564259328	37562
文鳥	名詞	普通名詞	一般				ブンチョウ	文鳥	文鳥	ブンチョー	文鳥	ブンチョー	漢							体	ブンチョウ	ブンチョウ	ブンチョウ	ブンチョウ	0	1	C2		9241678732993024	33621
は	助詞	係助詞					ハ	は	は	ワ	は	ワ	和							係助	ハ	ハ	ハ	ハ		動詞%F2@0	名詞%F1	形容詞%F2@-1		8059703733133824	29321
いっこう	副詞						イッコウ	一向	いっこう	イッコー	いっこう	イッコー	漢							相	イッコウ	イッコウ	イッコウ	イッコウ	0			598967582859776	2179
不平	名詞	普通名詞	一般				フヘイ	不平	不平	フヘー	不平	フヘー	漢							体	フヘイ	フヘイ	フヘイ	フヘイ	0	C2		9066031750455808	32982
らしい	接尾辞	形容詞的			形容詞	連体形-一般	ラシイ	らしい	らしい	ラシー	らしい	ラシー	和							接尾相	ラシイ	ラシイ	ラシイ	ラシイ	2	C1		10913761040933569	39704
顔	名詞	普通名詞	一般				カオ	顔	顔	カオ	顔	カオ	和	カ濁	基本形					体	カオ	カオ	カオ	カオ	0	C3		1645152963797504	5985
も	助詞	係助詞					モ	も	も	モ	も	モ	和							係助	モ	モ	モ	モ		動詞%F2@-1	形容詞%F4@-2	名詞%F1		10324972564259328	37562
し	動詞	非自立可能			サ行変格	未然形-一般	スル	為る	し	シ	する	スル	和							用	シ	スル	シ	スル	0	C5		5370298291593793	19537
なかっ	助動詞				助動詞-ナイ	連用形-促音便	ナイ	ない	なかっ	ナカッ	ない	ナイ	和							助動	ナカッ	ナイ	ナカッ	ナイ		動詞%F3@0	M2@2	7542108634358404	27438
た	助動詞				助動詞-タ	終止形-一般	タ	た	た	タ	た	タ	和							助動	タ	タ	タ	タ		動詞%F2@1	形容詞%F4@-2		5948916285711019	21642
。	補助記号	句点						。	。		。		記号							補助								6880571302400	25
籠	名詞	普通名詞	一般				カゴ	籠	籠	カゴ	籠	カゴ	和							体	カゴ	カゴ	カゴ	カゴ	0	C3		1741635109134848	6336
が	助詞	格助詞					ガ	が	が	ガ	が	ガ	和							格助	ガ	ガ	ガ	ガ		動詞%F2@0	名詞%F1		2168520431510016	7889
明るい	形容詞	一般			形容詞	連体形-一般	アカルイ	明るい	明るい	アカルイ	明るい	アカルイ	和							相	アカルイ	アカルイ	アカルイ	アカルイ	0	3	C2		98689825776321	359
所	名詞	普通名詞	副詞可能				トコロ	所	所	トコロ	所	トコロ	和	ト濁	基本形				B1WS2WB3WB4WBjS	B1WS2WB8SjS	体	トコロ	トコロ	トコロ	トコロ	3	0	C2		7249372320506368	26373
へ	助詞	格助詞					ヘ	へ	へ	エ	へ	エ	和							格助	ヘ	ヘ	ヘ	ヘ		名詞%F1		9296104558567936	33819
出る	動詞	一般			下一段-ダ行	終止形-一般	デル	出る	出る	デル	出る	デル	和							用	デル	デル	デル	デル	1	C1		7072067447038635	25728
や	助詞	副助詞					ヤ	や	や	ヤ	や	ヤ	和							副助	ヤ	ヤ	ヤ	ヤ		動詞%F2@0	名詞%F1	形容詞%F2@-1		10468183953777152	38083
否	名詞	普通名詞	一般				イナ	否	否	イナ	否	イナ	和							体	イナ	イナ	イナ	イナ	1	C3		644047593153024	2343
や	助詞	副助詞					ヤ	や	や	ヤ	や	ヤ	和							副助	ヤ	ヤ	ヤ	ヤ		動詞%F2@0	名詞%F1	形容詞%F2@-1		10468183953777152	38083
、	補助記号	読点						、	、		、		記号							補助								6605693395456	24
いきなり	副詞						イキナリ	行成	いきなり	イキナリ	いきなり	イキナリ	和							相	イキナリ	イキナリ	イキナリ	イキナリ	0			465376920084992	1693
眼	名詞	普通名詞	一般				メ	目	眼	メ	眼	メ	和							体	メ	メ	メ	メ	1	C3		10236736789684736	37241
を	助詞	格助詞					ヲ	を	を	オ	を	オ	和							格助	ヲ	ヲ	ヲ	ヲ		動詞%F2@0	名詞%F1	形容詞%F2@-1		11381878116459008	41407
しばたたい	動詞	一般			五段-カ行	連用形-イ音便	シバタタク	瞬く	しばたたい	シバタタイ	しばたたく	シバタタク	和							用	シバタタイ	シバタタク	シバタタイ	シバタタク	4	C1		15151278887936642	55120
て	助詞	接続助詞					テ	て	て	テ	て	テ	和							接助	テ	テ	テ	テ		動詞%F1	形容詞%F2@-1		6837321680953856	24874
、	補助記号	読点						、	、		、		記号							補助								6605693395456	24
心持	名詞	普通名詞	副詞可能				ココロモチ	心持ち	心持	ココロモチ	心持	ココロモチ	和							体	ココロモチ	ココロモチ	ココロモチ	ココロモチ	0	C2		14878874848600576	54129
首	名詞	普通名詞	一般				クビ	首	首	クビ	首	クビ	和							体	クビ	クビ	クビ	クビ	0	C3		2836473846047232	10319
を	助詞	格助詞					ヲ	を	を	オ	を	オ	和							格助	ヲ	ヲ	ヲ	ヲ		動詞%F2@0	名詞%F1	形容詞%F2@-1		11381878116459008	41407
すくめ	動詞	一般			下一段-マ行	連用形-一般	スクメル	竦める	すくめ	スクメ	すくめる	スクメル	和							用	スクメ	スクメル	スクメ	スクメル	0	3	C2	M4@1	5256498838119041	19123
て	助詞	接続助詞					テ	て	て	テ	て	テ	和							接助	テ	テ	テ	テ		動詞%F1	形容詞%F2@-1		6837321680953856	24874
、	補助記号	読点						、	、		、		記号							補助								6605693395456	24
自分	名詞	普通名詞	一般				ジブン	自分	自分	ジブン	自分	ジブン	漢							体	ジブン	ジブン	ジブン	ジブン	0	C2		4957706553270784	18036
の	助詞	格助詞					ノ	の	の	ノ	の	ノ	和							格助	ノ	ノ	ノ	ノ		名詞%F1		7968444268028416	28989
顔	名詞	普通名詞	一般				カオ	顔	顔	カオ	顔	カオ	和	カ濁	基本形					体	カオ	カオ	カオ	カオ	0	C3		1645152963797504	5985
を	助詞	格助詞					ヲ	を	を	オ	を	オ	和							格助	ヲ	ヲ	ヲ	ヲ		動詞%F2@0	名詞%F1	形容詞%F2@-1		11381878116459008	41407
見	動詞	非自立可能			上一段-マ行	連用形-一般	ミル	見る	見	ミ	見る	ミル	和							用	ミ	ミル	ミ	ミル	1	C1	M4@1	10148500981555841	36920
た	助動詞				助動詞-タ	終止形-一般	タ	た	た	タ	た	タ	和							助動	タ	タ	タ	タ		動詞%F2@1	形容詞%F4@-2		5948916285711019	21642
。	補助記号	句点						。	。		。		記号							補助								6880571302400	25
　	空白							　	　		　		記号							補助								6330815488512	23
昔	名詞	普通名詞	副詞可能				ムカシ	昔	昔	ムカシ	昔	ムカシ	和							体	ムカシ	ムカシ	ムカシ	ムカシ	0	C2		10173789748994560	37012
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
むか	副詞						ムカ	むか	むか	ムカ	むか	ムカ	和							相	ムカ	ムカ	ムカ	ムカ	2			18568303295472128	67551
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
し	動詞	非自立可能			サ行変格	連用形-一般	スル	為る	し	シ	する	スル	和							用	シ	スル	シ	スル	0	C5		5370298291593857	19537
美しい	形容詞	一般			形容詞	連体形-一般	ウツクシイ	美しい	美しい	ウツクシー	美しい	ウツクシー	和							相	ウツクシイ	ウツクシイ	ウツクシイ	ウツクシイ	4	C1		900508680331969	3276
女	名詞	普通名詞	一般				オンナ	女	女	オンナ	女	オンナ	和							体	オンナ	オンナ	オンナ	オンナ	3	C2		1499742584578560	5456
を	助詞	格助詞					ヲ	を	を	オ	を	オ	和							格助	ヲ	ヲ	ヲ	ヲ		動詞%F2@0	名詞%F1	形容詞%F2@-1		11381878116459008	41407
知っ	動詞	一般			五段-ラ行	連用形-促音便	シル	知る	知っ	シッ	知る	シル	和							用	シッ	シル	シッ	シル	0	C2		4717463296156292	17162
て	助詞	接続助詞					テ	て	て	テ	て	テ	和							接助	テ	テ	テ	テ		動詞%F1	形容詞%F2@-1		6837321680953856	24874
い	動詞	非自立可能			上一段-ア行	連用形-一般	イル	居る	い	イ	いる	イル	和							用	イ	イル	イ	イル	0	C4	M4@1	710568013079169	2585
た	助動詞				助動詞-タ	終止形-一般	タ	た	た	タ	た	タ	和							助動	タ	タ	タ	タ		動詞%F2@1	形容詞%F4@-2		5948916285711019	21642
。	補助記号	句点						。	。		。		記号							補助								6880571302400	25
この	連体詞						コノ	此の	この	コノ	この	コノ	和							相	コノ	コノ	コノ	コノ	0			3547308012741120	12905
女	名詞	普通名詞	一般				オンナ	女	女	オンナ	女	オンナ	和							体	オンナ	オンナ	オンナ	オンナ	3	C2		1499742584578560	5456
が	助詞	格助詞					ガ	が	が	ガ	が	ガ	和							格助	ガ	ガ	ガ	ガ		動詞%F2@0	名詞%F1		2168520431510016	7889
机	名詞	普通名詞	一般				ツクエ	机	机	ツクエ	机	ツクエ	和	ツ濁	基本形					体	ツクエ	ツクエ	ツクエ	ツクエ	0	C2		6746337093755392	24543
に	助詞	格助詞					ニ	に	に	ニ	に	ニ	和							格助	ニ	ニ	ニ	ニ		名詞%F1		7745518285496832	28178
凭	名詞	普通名詞	一般			
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
もた	動詞	一般			五段-タ行	未然形-一般	モツ	持つ	もた	モタ	もつ	モツ	和							用	モタ	モツ	モタ	モツ	1	C1		10391493017739841	37804
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
れ	助動詞				助動詞-レル	連用形-一般	レル	れる	れ	レ	れる	レル	和							助動	レ	レル	レ	レル		動詞%F3@1	M4@1	11198809430434433	40741
て	助詞	接続助詞					テ	て	て	テ	て	テ	和							接助	テ	テ	テ	テ		動詞%F1	形容詞%F2@-1		6837321680953856	24874
何	代名詞						ナニ	何	何	ナン	何	ナン	和							体	ナン	ナン	ナン	ナン	1			7674608408994304	27920
か	助詞	副助詞					カ	か	か	カ	か	カ	和							副助	カ	カ	カ	カ		動詞%F2@0	形容詞%F2@-1	名詞%F1		1530528809492992	5568
考え	動詞	一般			下一段-ア行	連用形-一般	カンガエル	考える	考え	カンガエ	考える	カンガエル	和							用	カンガエ	カンガエル	カンガエ	カンガエル	3	4	C1	M4@1	2065441249960577	7514
て	助詞	接続助詞					テ	て	て	テ	て	テ	和							接助	テ	テ	テ	テ		動詞%F1	形容詞%F2@-1		6837321680953856	24874
いる	動詞	非自立可能			上一段-ア行	連体形-一般	イル	居る	いる	イル	いる	イル	和							用	イル	イル	イル	イル	0	C4		710568013079233	2585
ところ	名詞	普通名詞	副詞可能				トコロ	所	ところ	トコロ	ところ	トコロ	和	ト濁	基本形				B1WS2WB3WB4WBjS	B1WS2WB8SjS	体	トコロ	トコロ	トコロ	トコロ	3	0	C2		7249372253397504	26373
を	助詞	格助詞					ヲ	を	を	オ	を	オ	和							格助	ヲ	ヲ	ヲ	ヲ		動詞%F2@0	名詞%F1	形容詞%F2@-1		11381878116459008	41407
、	補助記号	読点						、	、		、		記号							補助								6605693395456	24
後	名詞	普通名詞	副詞可能				アト	後	後	アト	後	アト	和							体	アト	アト	アト	アト	1	C1		235304145527296	856
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
うしろ	名詞	普通名詞	一般				ウシロ	後ろ	うしろ	ウシロ	うしろ	ウシロ	和							体	ウシロ	ウシロ	ウシロ	ウシロ	0	C2		857352882496000	3119
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
から	助詞	格助詞					カラ	から	から	カラ	から	カラ	和							格助	カラ	カラ	カラ	カラ		動詞%F2@0	形容詞%F2@-1	名詞%F1		1984352300966400	7219
、	補助記号	読点						、	、		、		記号							補助								6605693395456	24
そっと	副詞						ソット	そっと	そっと	ソット	そっと	ソット	和							相	ソット	ソット	ソット	ソット	0			5868926814790144	21351
行っ	動詞	非自立可能			五段-カ行	連用形-促音便	イク	行く	行っ	イッ	行く	イク	和							用	イッ	イク	イッ	イク	0	C2		470874511778436	1713
て	助詞	接続助詞					テ	て	て	テ	て	テ	和							接助	テ	テ	テ	テ		動詞%F1	形容詞%F2@-1		6837321680953856	24874
、	補助記号	読点						、	、		、		記号							補助								6605693395456	24
紫	名詞	普通名詞	一般				ムラサキ	紫	紫	ムラサキ	紫	ムラサキ	和							体	ムラサキ	ムラサキ	ムラサキ	ムラサキ	2	C1		10225741639852544	37201
の	助詞	格助詞					ノ	の	の	ノ	の	ノ	和							格助	ノ	ノ	ノ	ノ		名詞%F1		7968444268028416	28989
帯	名詞	普通名詞	一般				オビ	帯	帯	オビ	帯	オビ	和							体	オビ	オビ	オビ	オビ	1	C3		1417828867645952	5158
上	接尾辞	名詞的	副詞可能				ジョウ	上	上	ジョー	上	ジョー	漢							接尾体	ジョウ	ジョウ	ジョウ	ジョウ		C4		5076178931163648	18467
