にごりえ	名詞	普通名詞	一般				ニゴリエ	濁り江	にごりえ	ニゴリエ	にごりえ	ニゴリエ	和							体	ニゴリエ	ニゴリエ	ニゴリエ	ニゴリエ	3	C1		17716439549092352	64452
廊下	名詞	普通名詞	一般				ロウカ	廊下	廊下	ローカ	廊下	ローカ	漢							体	ロウカ	ロウカ	ロウカ	ロウカ	0	C2		11233169168802304	40866
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
ら	接尾辞	名詞的	一般				ラ	等	ら	ラ	ら	ラ	和							接尾体	ラ	ラ	ラ	ラ		C3		10877477157216768	39572
う	感動詞	フィラー					ウー	うー	う	ウ	う	ウ	和							他	ウ	ウ	ウ	ウ	0			990393722348032	3603
か	助詞	終助詞					カ	か	か	カ	か	カ	和							終助	カ	カ	カ	カ		動詞%F2@0	形容詞%F2@-1	名詞%F1		1530803687399936	5569
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
へ	助詞	格助詞					ヘ	へ	へ	エ	へ	エ	和							格助	ヘ	ヘ	ヘ	ヘ		名詞%F1		9296104558567936	33819
急	名詞	普通名詞	形状詞可能				キュウ	急	急	キュー	急	キュー	漢							体	キュウ	キュウ	キュウ	キュウ	0	C3		2455218088452608	8932
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
いそ	名詞	普通名詞	一般				イソ	磯	いそ	イソ	いそ	イソ	和							体	イソ	イソ	イソ	イソ	0	C4		540968411603456	1968
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
ぎ	名詞	普通名詞	一般				キ	木	ぎ	ギ	ぎ	ギ	和	キ濁	濁音形					体	ギ	ギ	ギ	キ	1	C3		2270225357750784	8259
足	名詞	普通名詞	一般				アシ	足	足	アシ	足	アシ	和							体	アシ	アシ	アシ	アシ	2	C4		166859546698240	607
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
あし	代名詞						ワタシ	私	あし	アシ	あし	アシ	和							体	アシ	アシ	アシ	アシ				11346290017444352	41277
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
に	助詞	格助詞					ニ	に	に	ニ	に	ニ	和							格助	ニ	ニ	ニ	ニ		名詞%F1		7745518285496832	28178
出	動詞	一般			下一段-ダ行	連用形-一般	デル	出る	出	デ	出る	デル	和							用	デ	デル	デ	デル	1	C1	M4@1	7072067447038593	25728
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
いで	感動詞	一般					イデ	いで	いで	イデ	いで	イデ	和							他	イデ	イデ	イデ	イデ	1			630028786344448	2292
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
し	動詞	非自立可能			サ行変格	連用形-一般	スル	為る	し	シ	する	スル	和							用	シ	スル	シ	スル	0	C5		5370298291593857	19537
が	助詞	接続助詞					ガ	が	が	ガ	が	ガ	和							接助	ガ	ガ	ガ	ガ		動詞%F2@0	形容詞%F2@-1		2168245553603072	7888
、	補助記号	読点						、	、		、		記号							補助								6605693395456	24
何	代名詞						ナニ	何	何	ナニ	何	ナニ	和							体	ナニ	ナニ	ナニ	ナニ	0	1			7674599819059712	27920
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
なに	代名詞						ナニ	何	なに	ナニ	なに	ナニ	和							体	ナニ	ナニ	ナニ	ナニ	0	1			7674599785505280	27920
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
を	助詞	格助詞					ヲ	を	を	オ	を	オ	和							格助	ヲ	ヲ	ヲ	ヲ		動詞%F2@0	名詞%F1	形容詞%F2@-1		11381878116459008	41407
も	助詞	係助詞					モ	も	も	モ	も	モ	和							係助	モ	モ	モ	モ		動詞%F2@-1	形容詞%F4@-2	名詞%F1		10324972564259328	37562
見	動詞	非自立可能			上一段-マ行	連用形-一般	ミル	見る	見	ミ	見る	ミル	和							用	ミ	ミル	ミ	ミル	1	C1	M4@1	10148500981555841	36920
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
み	名詞	普通名詞	一般				ミ	実	み	ミ	み	ミ	和							体	ミ	ミ	ミ	ミ	0	C3		9959110204334592	36231
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
か	助詞	副助詞					カ	か	か	カ	か	カ	和							副助	カ	カ	カ	カ		動詞%F2@0	形容詞%F2@-1	名詞%F1		1530528809492992	5568
へら	動詞	一般			五段-ラ行	未然形-一般	ヘル	減る	へら	ヘラ	へる	ヘル	和							用	ヘラ	ヘル	ヘラ	ヘル	0	C4		9340909657399873	33982
ず	助動詞				助動詞-ヌ	連用形-一般	ズ	ず	ず	ズ	ぬ	ヌ	和							助動	ズ	ヌ	ズ	ヌ		動詞%F4@0		5384050776875649	19587
店	名詞	普通名詞	一般				ミセ	店	店	ミセ	店	ミセ	和							体	ミセ	ミセ	ミセ	ミセ	2	C3		10024256134062592	36468
口	名詞	普通名詞	一般				クチ	口	口	クチ	口	クチ	和	ク濁	基本形				B1WS2WB3WB4WB6S8SjShS	体	クチ	クチ	クチ	クチ	0	C3		2802663762829824	10196
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
みせ	動詞	非自立可能			下一段-サ行	連用形-一般	ミセル	見せる	みせ	ミセ	みせる	ミセル	和							用	ミセ	ミセル	ミセ	ミセル	2	C1	M4@1	10027554668946049	36480
ぐち	名詞	普通名詞	一般				グチ	愚痴	ぐち	グチ	ぐち	グチ	漢							体	グチ	グチ	グチ	グチ	0	C4		2948624032080384	10727
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
から	助詞	格助詞					カラ	から	から	カラ	から	カラ	和							格助	カラ	カラ	カラ	カラ		動詞%F2@0	形容詞%F2@-1	名詞%F1		1984352300966400	7219
下駄	名詞	普通名詞	一般				ゲタ	下駄	下駄	ゲタ	下駄	ゲタ	漢							体	ゲタ	ゲタ	ゲタ	ゲタ	0	C4		3177597261455872	11560
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
げた	名詞	普通名詞	一般				ゲタ	下駄	げた	ゲタ	げた	ゲタ	漢							体	ゲタ	ゲタ	ゲタ	ゲタ	0	C4		3177597295010304	11560
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
を	助詞	格助詞					ヲ	を	を	オ	を	オ	和							格助	ヲ	ヲ	ヲ	ヲ		動詞%F2@0	名詞%F1	形容詞%F2@-1		11381878116459008	41407
履	名詞	普通名詞	一般			
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
は	感動詞	一般					ハア	はあ	は	ハ	は	ハ	和							他	ハ	ハ	ハ	ハ	1			8377187715654144	30476
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
い	動詞	非自立可能			上一段-ア行	連用形-一般	イル	居る	い	イ	いる	イル	和							用	イ	イル	イ	イル	0	C4	M4@1	710568013079169	2585
て	助詞	接続助詞					テ	て	て	テ	て	テ	和							接助	テ	テ	テ	テ		動詞%F1	形容詞%F2@-1		6837321680953856	24874
筋	名詞	普通名詞	助数詞可能				スジ	筋	筋	スジ	筋	スジ	和						B1WS2WB3WB4WBjS	B1WS2WB3WBjWS	体	スジ	スジ	スジ	スジ	1	C3		5270517678481920	19174
向	接尾辞	名詞的	一般				ムキ	向き	向	ムキ	向	ムキ	和							接尾体	ムキ	ムキ	ムキ	ムキ		C4		10176538528064000	37022
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
す	接頭辞						ス	素	す	ス	す	ス	和			促添	基本形			接頭	ス	ス	ス	ス		P2		15593832351670784	56730
ぢ	名詞	普通名詞	一般				ジ	地	ぢ	ジ	ぢ	ジ	漢							体	ヂ	ヂ	ジ	ジ	0	1	C3		4859575207600640	17679
むか	副詞						ムカ	むか	むか	ムカ	むか	ムカ	和							相	ムカ	ムカ	ムカ	ムカ	2			18568303295472128	67551
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
ふ	接尾辞	名詞的	一般				フ	婦	ふ	フ	ふ	フ	漢	フ半濁	基本形					接尾体	フ	フ	フ	フ		C3		8875816272404992	32290
の	助詞	格助詞					ノ	の	の	ノ	の	ノ	和							格助	ノ	ノ	ノ	ノ		名詞%F1		7968444268028416	28989
横町	名詞	普通名詞	一般				ヨコチョウ	横丁	横町	ヨコチョー	横町	ヨコチョー	混							体	ヨコチョウ	ヨコチョウ	ヨコチョウ	ヨコチョウ	0	C2		10786217725665792	39240
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
よこ	名詞	普通名詞	一般				ヨコ	横	よこ	ヨコ	よこ	ヨコ	和							体	ヨコ	ヨコ	ヨコ	ヨコ	0	C3		10777696544104960	39209
ち	名詞	普通名詞	一般				チ	地	ち	チ	ち	チ	漢							体	チ	チ	チ	チ	1	C3		6427753633161728	23384
よう	接尾辞	名詞的	一般				ヨウ	様	よう	ヨー	よう	ヨー	漢							接尾体	ヨウ	ヨウ	ヨウ	ヨウ		C4		10720521872351744	39001
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
の	助詞	格助詞					ノ	の	の	ノ	の	ノ	和							格助	ノ	ノ	ノ	ノ		名詞%F1		7968444268028416	28989
闇	名詞	普通名詞	一般				ヤミ	闇	闇	ヤミ	闇	ヤミ	和							体	ヤミ	ヤミ	ヤミ	ヤミ	2	C3		10583357863895552	38502
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
やみ	名詞	普通名詞	一般				ヤミ	闇	やみ	ヤミ	やみ	ヤミ	和							体	ヤミ	ヤミ	ヤミ	ヤミ	2	C3		10583357796786688	38502
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
へ	助詞	格助詞					ヘ	へ	へ	エ	へ	エ	和							格助	ヘ	ヘ	ヘ	ヘ		名詞%F1		9296104558567936	33819
姿	名詞	普通名詞	一般				スガタ	姿	姿	スガタ	姿	スガタ	和							体	スガタ	スガタ	スガタ	スガタ	1	C1		5239456407888384	19061
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
すがた	名詞	普通名詞	一般				スガタ	姿	すがた	スガタ	すがた	スガタ	和							体	スガタ	スガタ	スガタ	スガタ	1	C1		5239456441442816	19061
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
を	助詞	格助詞					ヲ	を	を	オ	を	オ	和							格助	ヲ	ヲ	ヲ	ヲ		動詞%F2@0	名詞%F1	形容詞%F2@-1		11381878116459008	41407
かくし	動詞	一般			五段-サ行	連用形-一般	カクス	隠す	かくし	カクシ	かくす	カクス	和							用	カクシ	カクス	カクシ	カクス	2	C1		1700403355984513	6186
ぬ	助動詞				助動詞-ヌ	終止形-一般	ズ	ず	ぬ	ヌ	ぬ	ヌ	和							助動	ヌ	ヌ	ヌ	ヌ		動詞%F4@0		5384050776875691	19587
。	補助記号	句点						。	。		。		記号							補助								6880571302400	25
お	接頭辞						オ	御	お	オ	お	オ	和			促添	基本形			接頭	オ	オ	オ	オ		P2		1195727518835200	4350
力	名詞	普通名詞	一般				チカラ	力	力	チカラ	力	チカラ	和	チ濁	基本形					体	チカラ	チカラ	チカラ	チカラ	3	C2		6443971396116992	23443
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
り	名詞	普通名詞	助数詞可能				リ	里	り	リ	り	リ	漢							体	リ	リ	リ	リ	1	C3		46773783058588160	170162
き	名詞	普通名詞	助数詞可能				キ	機	き	キ	き	キ	漢						B1S6SjShS	B1S6S8SjShS	体	キ	キ	キ	キ	1	C3		2270775080002048	8261
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
は	助詞	係助詞					ハ	は	は	ワ	は	ワ	和							係助	ハ	ハ	ハ	ハ		動詞%F2@0	名詞%F1	形容詞%F2@-1		8059703733133824	29321
一	名詞	数詞					イチ	一	一	イチ	一	イチ	漢			チ促	基本形	N1		数	イチ	イチ	イチ	イチ	2	C3		563508399972864	2050
｜	補助記号	一般						｜	｜		｜		記号							補助								23699981760340480	86220
散	名詞	固有名詞	人名	姓			サン	サン	散	ザン	散	ザン	固	サ濁	濁音形					姓	ザン	ザン	ザン	サン	1			48547845070012928	176616
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
さん	接尾辞	名詞的	一般				サン	さん	さん	サン	さん	サン	和							接尾体	サン	サン	サン	サン		C4		3984363884782080	14495
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
に	助詞	格助詞					ニ	に	に	ニ	に	ニ	和							格助	ニ	ニ	ニ	ニ		名詞%F1		7745518285496832	28178
家	名詞	普通名詞	一般				イエ	家	家	イエ	家	イエ	和							体	イエ	イエ	イエ	イエ	2	C3		434315716600320	1580
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
いゑ	感動詞	一般					イエ	いえ	いゑ	イエ	いゑ	イエ	和							他	イヱ	イヱ	イエ	イエ	2			433766027895296	1578
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
を	助詞	格助詞					ヲ	を	を	オ	を	オ	和							格助	ヲ	ヲ	ヲ	ヲ		動詞%F2@0	名詞%F1	形容詞%F2@-1		11381878116459008	41407
出	動詞	一般			下一段-ダ行	連用形-一般	デル	出る	出	デ	出る	デル	和							用	デ	デル	デ	デル	1	C1	M4@1	7072067447038593	25728
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
で	助詞	格助詞					デ	で	で	デ	で	デ	和							格助	デ	デ	デ	デ		動詞%F2@0	名詞%F1		7014343053025792	25518
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
て	助詞	副助詞					ッテ	って	て	テ	て	テ	和							副助	テ	テ	テ	テ		動詞%F2@0	形容詞%F2@-1	名詞%F1		6684773032534528	24319
、	補助記号	読点						、	、		、		記号							補助								6605693395456	24
行	名詞	普通名詞	助数詞可能				ギョウ	行	行	ギョー	行	ギョー	漢						B	B7G	体	ギョウ	ギョウ	ギョウ	ギョウ	1	C3		2717176733770240	9885
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
ゆ	感動詞	一般				
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
か	助詞	副助詞					カ	か	か	カ	か	カ	和							副助	カ	カ	カ	カ		動詞%F2@0	形容詞%F2@-1	名詞%F1		1530528809492992	5568
れる	助動詞				助動詞-レル	連体形-一般	レル	れる	れる	レル	れる	レル	和							助動	レル	レル	レル	レル		動詞%F3@1		11198809430434497	40741
物	名詞	普通名詞	サ変可能				モノ	物	物	モノ	物	モノ	和							体	モノ	モノ	モノ	モノ	2	0	C4		10411009416241664	37875
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
もの	名詞	普通名詞	サ変可能				モノ	物	もの	モノ	もの	モノ	和							体	モノ	モノ	モノ	モノ	2	0	C4		10411009349132800	37875
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
なら	助動詞				助動詞-ダ	仮定形-一般	ダ	だ	なら	ナラ	だ	ダ	和							助動	ナラ	ダ	ナラ	ダ		名詞%F1	M2@1	6299110739157729	22916
此	代名詞						コレ	此れ	此	コレ	此	コレ	和							体	コレ	コレ	コレ	コレ	0			3599534848614912	13095
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
この	連体詞						コノ	此の	この	コノ	この	コノ	和							相	コノ	コノ	コノ	コノ	0			3547308012741120	12905
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
まゝ	名詞	普通名詞	副詞可能				ママ	侭	まゝ	ママ	まゝ	ママ	和							体	ママ	ママ	ママ	ママ	2	C3		9892589750854144	35989
に	助詞	格助詞					ニ	に	に	ニ	に	ニ	和							格助	ニ	ニ	ニ	ニ		名詞%F1		7745518285496832	28178
唐	名詞	固有名詞	地名	国			トウ	唐	唐	トー	唐	トー	固							国	トウ	トウ	トウ	トウ	1			7108076419293696	25859
天竺	名詞	普通名詞	一般				テンジク	天竺	天竺	テンジク	天竺	テンジク	漢							体	テンジク	テンジク	テンジク	テンジク	1	C1		16494607185617408	60007
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
から	接続詞						カラ	から	から	カラ	から	カラ	和							他	カラ	カラ	カラ	カラ	1			1983802478043648	7217
て	接続詞						デ	で	て	テ	て	テ	和							他	テ	テ	テ	テ	1			7013793297211904	25516
ん	感動詞	フィラー					ンー	んー	ん	ン	ん	ン	和							他	ン	ン	ン	ン	0			11383252505993728	41412
ぢ	名詞	普通名詞	一般				ジ	痔	ぢ	ジ	ぢ	ジ	漢							体	ヂ	ヂ	ジ	ジ	0	C3		4862323919561216	17689
く	動詞	非自立可能			カ行変格	連体形-省略	クル	来る	く	ク	くる	クル	和							用	ク	クル	ク	クル	1	C1		2891174448865957	10518
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
の	助詞	格助詞					ノ	の	の	ノ	の	ノ	和							格助	ノ	ノ	ノ	ノ		名詞%F1		7968444268028416	28989
果	名詞	普通名詞	一般				ハテ	果て	果	ハテ	果	ハテ	和							体	ハテ	ハテ	ハテ	ハテ	2	C4		8232052214342144	29948
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
はて	感動詞	一般					ハテ	はて	はて	ハテ	はて	ハテ	和							他	ハテ	ハテ	ハテ	ハテ	1			8231777302880768	29947
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
まで	助詞	副助詞					マデ	まで	まで	マデ	まで	マデ	和							副助	マデ	マデ	マデ	マデ		名詞%F2@1	形容詞%F2@1	動詞%F2@1		9865651581755904	35891
も	助詞	係助詞					モ	も	も	モ	も	モ	和							係助	モ	モ	モ	モ		動詞%F2@-1	形容詞%F4@-2	名詞%F1		10324972564259328	37562
行	名詞	普通名詞	助数詞可能				ギョウ	行	行	ギョー	行	ギョー	漢						B	B7G	体	ギョウ	ギョウ	ギョウ	ギョウ	1	C3		2717176733770240	9885
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
い	助詞	終助詞					イ	い	い	イ	い	イ	和							終助	イ	イ	イ	イ		名詞%F2@0		412325484044800	1500
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
つ	助動詞				五段-ワア行	終止形-一般	ツウ	つう	つ	ツ	つう	ツー	和							助動	ツ	ツウ	ツ	ツウ		動詞%F2@0	形容詞%F2@-1	名詞%F1		6700458253100006	24376
て	助詞	接続助詞					テ	て	て	テ	て	テ	和							接助	テ	テ	テ	テ		動詞%F1	形容詞%F2@-1		6837321680953856	24874
仕舞	名詞	普通名詞	一般				シマイ	仕舞い	仕舞	ジマイ	仕舞	ジマイ	和	シ濁	濁音形					体	ジマイ	ジマイ	ジマイ	シマイ	0	1	C2		4325212522955264	15735
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
しまい	動詞	非自立可能			五段-ワア行	連用形-一般	シマウ	仕舞う	しまい	シマイ	しまう	シマウ	和	シ濁	基本形					用	シマイ	シマウ	シマイ	シマウ	0	C2		4326037123113601	15738
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
たい	助動詞				助動詞-タイ	終止形-一般	タイ	たい	たい	タイ	たい	タイ	和							助動	タイ	タイ	タイ	タイ		動詞%F4@1		5951673654715051	21652
、	補助記号	読点						、	、		、		記号							補助								6605693395456	24
あゝ	感動詞	一般					アア	ああ	あゝ	アー	あゝ	アー	和							他	アア	アア	アア	アア	1			18425544057344	67
嫌	形状詞	一般					イヤ	嫌	嫌	イヤ	嫌	イヤ	和							相	イヤ	イヤ	イヤ	イヤ	2	C3		691326626701824	2515
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
いや	感動詞	一般					イヤ	否	いや	イヤ	いや	イヤ	和							他	イヤ	イヤ	イヤ	イヤ	1			691051681686016	2514
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
だ	助動詞				助動詞-ダ	終止形-一般	ダ	だ	だ	ダ	だ	ダ	和							助動	ダ	ダ	ダ	ダ		名詞%F1		6299110739157675	22916
嫌	形状詞	一般					イヤ	嫌	嫌	イヤ	嫌	イヤ	和							相	イヤ	イヤ	イヤ	イヤ	2	C3		691326626701824	2515
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
いや	感動詞	一般					イヤ	否	いや	イヤ	いや	イヤ	和							他	イヤ	イヤ	イヤ	イヤ	1			691051681686016	2514
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
だ	助動詞				助動詞-ダ	終止形-一般	ダ	だ	だ	ダ	だ	ダ	和							助動	ダ	ダ	ダ	ダ		名詞%F1		6299110739157675	22916
嫌	形状詞	一般					イヤ	嫌	嫌	イヤ	嫌	イヤ	和							相	イヤ	イヤ	イヤ	イヤ	2	C3		691326626701824	2515
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
いや	感動詞	一般					イヤ	否	いや	イヤ	いや	イヤ	和							他	イヤ	イヤ	イヤ	イヤ	1			691051681686016	2514
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
だ	助動詞				助動詞-ダ	終止形-一般	ダ	だ	だ	ダ	だ	ダ	和							助動	ダ	ダ	ダ	ダ		名詞%F1		6299110739157675	22916
、	補助記号	読点						、	、		、		記号							補助								6605693395456	24
何	代名詞						ナニ	何	何	ナニ	何	ナニ	和							体	ナニ	ナニ	ナニ	ナニ	0	1			7674599819059712	27920
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
ど	名詞	普通名詞	助数詞可能				ド	度	ど	ド	ど	ド	漢						B	B4WB7G9G	体	ド	ド	ド	ド	0	C3		7407143649157632	26947
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
うし	動詞	一般			下一段-サ行	連用形-一般	ウセル	失せる	うし	ウシ	うせる	ウセル	和							用	ウシ	ウセル	ウシ	ウセル	2	C1	M4@1	12981942446334947	47228
た	助動詞				助動詞-タ	終止形-一般	タ	た	た	タ	た	タ	和							助動	タ	タ	タ	タ		動詞%F2@1	形容詞%F4@-2		5948916285711019	21642
なら	助動詞				助動詞-ダ	仮定形-一般	ダ	だ	なら	ナラ	だ	ダ	和							助動	ナラ	ダ	ナラ	ダ		名詞%F1	M2@1	6299110739157729	22916
人	名詞	普通名詞	一般				ヒト	人	人	ヒト	人	ヒト	和	ヒ濁	基本形					体	ヒト	ヒト	ヒト	ヒト	0	C3		8658662759473664	31500
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
ひと	名詞	普通名詞	一般				ヒト	人	ひと	ヒト	ひと	ヒト	和	ヒ濁	基本形					体	ヒト	ヒト	ヒト	ヒト	0	C3		8658662692364800	31500
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
の	助詞	格助詞					ノ	の	の	ノ	の	ノ	和							格助	ノ	ノ	ノ	ノ		名詞%F1		7968444268028416	28989
聲	名詞	普通名詞	一般			
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
こゑ	名詞	普通名詞	一般				コエ	声	こゑ	コエ	こゑ	コエ	和	コ濁	基本形					体	コヱ	コヱ	コエ	コエ	1	C3		3423612988170752	12455
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
も	助詞	係助詞					モ	も	も	モ	も	モ	和							係助	モ	モ	モ	モ		動詞%F2@-1	形容詞%F4@-2	名詞%F1		10324972564259328	37562
聞	動詞	一般			五段-カ行	終止形-一般	キク	聞く	聞	キク	聞く	キク	和							用	キク	キク	キク	キク	0	C2		2308708197606372	8399
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
きこ	動詞	一般			五段-カ行	意志推量形	キク	聞く	きこ	キコ	きく	キク	和							用	キコ	キク	キコ	キク	0	C2	M1@0	2308708164051555	8399
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
え	動詞	非自立可能			下一段-ア行	未然形-一般	エル	得る	え	エ	える	エル	和							用	エ	エル	エ	エル	1	C1	M4@1	1129215655289409	4108
ない	助動詞				助動詞-ナイ	連体形-一般	ナイ	ない	ない	ナイ	ない	ナイ	和							助動	ナイ	ナイ	ナイ	ナイ		動詞%F3@0		7542108634358465	27438
物	名詞	普通名詞	サ変可能				モノ	物	物	モノ	物	モノ	和							体	モノ	モノ	モノ	モノ	2	0	C4		10411009416241664	37875
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
もの	名詞	普通名詞	サ変可能				モノ	物	もの	モノ	もの	モノ	和							体	モノ	モノ	モノ	モノ	2	0	C4		10411009349132800	37875
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
の	助詞	格助詞					ノ	の	の	ノ	の	ノ	和							格助	ノ	ノ	ノ	ノ		名詞%F1		7968444268028416	28989
音	名詞	普通名詞	一般				オト	音	音	オト	音	オト	和							体	オト	オト	オト	オト	2	C3		1389791354692096	5056
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
おと	名詞	普通名詞	一般				オト	音	おと	オト	おと	オト	和							体	オト	オト	オト	オト	2	C3		1389791321137664	5056
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
も	助詞	係助詞					モ	も	も	モ	も	モ	和							係助	モ	モ	モ	モ		動詞%F2@-1	形容詞%F4@-2	名詞%F1		10324972564259328	37562
し	動詞	非自立可能			サ行変格	未然形-一般	スル	為る	し	シ	する	スル	和							用	シ	スル	シ	スル	0	C5		5370298291593793	19537
ない	助動詞				助動詞-ナイ	終止形-一般	ナイ	ない	ない	ナイ	ない	ナイ	和							助動	ナイ	ナイ	ナイ	ナイ		動詞%F3@0		7542108634358443	27438
、	補助記号	読点						、	、		、		記号							補助								6605693395456	24
靜	名詞	固有名詞	人名	名			シズ	シズ	靜	シズ	靜	シズ	固							名	シズ	シズ	シズ	シズ	1			22311848330273280	81170
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
しづ	名詞	固有名詞	人名	名			シズ	シズ	しづ	シズ	しづ	シズ	固							名	シヅ	シヅ	シズ	シズ	1			22311848464491008	81170
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
か	助詞	終助詞					カ	か	か	カ	か	カ	和							終助	カ	カ	カ	カ		動詞%F2@0	形容詞%F2@-1	名詞%F1		1530803687399936	5569
な	助詞	終助詞					ナ	な	な	ナ	な	ナ	和							終助	ナ	ナ	ナ	ナ		動詞%F2@0	形容詞%F1		7540751458247168	27433
、	補助記号	読点						、	、		、		記号							補助								6605693395456	24
靜	名詞	固有名詞	人名	名			シズ	シズ	靜	シズ	靜	シズ	固							名	シズ	シズ	シズ	シズ	1			22311848330273280	81170
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
しづ	名詞	固有名詞	人名	名			シズ	シズ	しづ	シズ	しづ	シズ	固							名	シヅ	シヅ	シズ	シズ	1			22311848464491008	81170
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
か	助詞	終助詞					カ	か	か	カ	か	カ	和							終助	カ	カ	カ	カ		動詞%F2@0	形容詞%F2@-1	名詞%F1		1530803687399936	5569
な	助詞	終助詞					ナ	な	な	ナ	な	ナ	和							終助	ナ	ナ	ナ	ナ		動詞%F2@0	形容詞%F1		7540751458247168	27433
、	補助記号	読点						、	、		、		記号							補助								6605693395456	24
自分	名詞	普通名詞	一般				ジブン	自分	自分	ジブン	自分	ジブン	漢							体	ジブン	ジブン	ジブン	ジブン	0	C2		4957706553270784	18036
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
じぶん	名詞	普通名詞	一般				ジブン	自分	じぶん	ジブン	じぶん	ジブン	漢							体	ジブン	ジブン	ジブン	ジブン	0	C2		4957706586825216	18036
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
の	助詞	格助詞					ノ	の	の	ノ	の	ノ	和							格助	ノ	ノ	ノ	ノ		名詞%F1		7968444268028416	28989
心	名詞	普通名詞	サ変可能				ココロ	心	心	ココロ	心	ココロ	和	コ濁	基本形					体	ココロ	ココロ	ココロ	ココロ	2	3	C1		3467593453281792	12615
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
