少年	名詞	普通名詞	一般	*	*	*	ショウネン	少年	少年	ショーネン	ショウネン	漢	少年	ショーネン	ショウネン	ショウネン	*	*	*	*	*	*	0	C2	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
「	補助記号	括弧開	*	*	*	*		「	「			記号	「				*	*	*	*	*	*	*	*	*
よ	助詞	終助詞	*	*	*	*	ヨ	よ	よ	ヨ	ヨ	和	よ	ヨ	ヨ	ヨ	*	*	*	*	*	*	*	"名詞%F1	動詞%F2@0	形容詞%F2@-1"	*
ウ	名詞	普通名詞	一般	*	*	*	ウ	卯	ウ	ウ	ウ	和	ウ	ウ	ウ	ウ	*	*	*	*	*	*	1	C3	*
し	動詞	非自立可能	*	*	文語サ行変格	連用形-一般	スル	為る	し	シ	シ	和	す	ス	ス	ス	*	*	*	*	*	*	1	C4	*
！	補助記号	句点	*	*	*	*		！	！			記号	！				*	*	*	*	*	*	*	*	*
」	補助記号	括弧閉	*	*	*	*		」	」			記号	」				*	*	*	*	*	*	*	*	*
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
云わ	動詞	一般	*	*	文語四段-ハ行	未然形-一般	イウ	言う	云わ	イワ	イワ	和	云う	イウ	イウ	イウ	*	*	*	*	*	*	0	C2	*
れ	助動詞	*	*	*	文語下二段-ラ行	連用形-一般	レル	れる	れ	レ	レ	和	る	ル	ル	ル	*	*	*	*	*	*	*	動詞%F3@0	*
ゝ	補助記号	一般	*	*	*	*		ゝ	ゝ			記号	ゝ				*	*	*	*	*	*	*	*	*
ば	助詞	接続助詞	*	*	*	*	バ	ば	ば	バ	バ	和	ば	バ	バ	バ	*	*	*	*	*	*	*	"動詞%F2@0	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
先	名詞	普通名詞	副詞可能	*	*	*	サキ	先	先	サキ	サキ	和	先	サキ	サキ	サキ	*	*	*	*	*	*	0	C4	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
争っ	動詞	一般	*	*	文語四段-ハ行	連用形-促音便	アラソウ	争う	争っ	アラソッ	アラソッ	和	争う	アラソウ	アラソウ	アラソウ	*	*	*	*	*	*	3	C1	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
お	接頭辞	*	*	*	*	*	オ	御	お	オ	オ	和	お	オ	オ	オ	*	*	*	促添	基本形	*	*	P2	*
菓子	名詞	普通名詞	一般	*	*	*	カシ	菓子	菓子	ガシ	ガシ	漢	菓子	ガシ	ガシ	カシ	カ濁	濁音形	*	*	*	*	1	C1	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
ある	動詞	非自立可能	*	*	文語ラ行変格	連体形-一般	アル	有る	ある	アル	アル	和	あり	アリ	アリ	アリ	*	*	*	*	*	*	1	C3	*
方	名詞	普通名詞	一般	*	*	*	ホウ	方	方	ホー	ホウ	漢	方	ホー	ホウ	ホウ	*	*	*	*	*	*	1	C3	*
へ	助詞	格助詞	*	*	*	*	ヘ	へ	へ	エ	ヘ	和	へ	エ	ヘ	ヘ	*	*	*	*	*	*	*	名詞%F1	*
跳び	動詞	一般	*	*	文語四段-バ行	連用形-一般	トブ	飛ぶ	跳び	トビ	トビ	和	跳ぶ	トブ	トブ	トブ	*	*	*	*	*	*	0	C2	*
込ん	動詞	非自立可能	*	*	文語四段-マ行	連用形-撥音便	コム	込む	込ん	ゴン	ゴン	和	込む	ゴム	ゴム	コム	コ濁	濁音形	*	*	*	*	1	C1	*
で	助詞	接続助詞	*	*	*	*	テ	て	で	デ	デ	和	で	デ	デ	デ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
行く	動詞	非自立可能	*	*	文語四段-カ行	終止形-一般	イク	行く	行く	イク	イク	和	行く	イク	イク	イク	*	*	*	*	*	*	0	C2	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
「	補助記号	括弧開	*	*	*	*		「	「			記号	「				*	*	*	*	*	*	*	*	*
あゝ	感動詞	一般	*	*	*	*	アア	ああ	あゝ	アー	アア	和	あゝ	アー	アア	アア	*	*	*	*	*	*	1	*	*
好い	形容詞	非自立可能	*	*	形容詞	連体形-一般	ヨイ	良い	好い	イー	イイ	和	好い	イー	イイ	イイ	*	*	*	*	*	*	1	C3	*
事	名詞	普通名詞	一般	*	*	*	コト	事	事	コト	コト	和	事	コト	コト	コト	コ濁	基本形	*	*	*	B1WS2WB3WB6SjShS	2	C3	*
が	助詞	格助詞	*	*	*	*	ガ	が	が	ガ	ガ	和	が	ガ	ガ	ガ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
ある	動詞	非自立可能	*	*	五段-ラ行	終止形-一般	アル	有る	ある	アル	アル	和	ある	アル	アル	アル	*	*	*	*	*	*	1	C3	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
待	動詞	一般	*	*	文語四段-タ行	連用形-一般	マツ	待つ	待	マチ	マチ	和	待つ	マツ	マツ	マツ	*	*	*	*	*	*	1	C1	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
待	動詞	一般	*	*	文語四段-タ行	連用形-促音便	マツ	待つ	待	マッ	マッ	和	待つ	マツ	マツ	マツ	*	*	*	*	*	*	1	C1	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
」	補助記号	括弧閉	*	*	*	*		」	」			記号	」				*	*	*	*	*	*	*	*	*
こう	副詞	*	*	*	*	*	コウ	こう	こう	コー	コウ	和	こう	コー	コウ	コウ	*	*	*	*	*	*	"0	1"	*	*
云っ	動詞	一般	*	*	文語四段-ハ行	連用形-促音便	イウ	言う	云っ	イッ	イッ	和	云う	イウ	イウ	イウ	*	*	*	*	*	*	0	C2	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
信	名詞	普通名詞	一般	*	*	*	シン	信	信	シン	シン	漢	信	シン	シン	シン	*	*	*	*	*	*	1	C3	*
一	名詞	数詞	*	*	*	*	イチ	一	一	イチ	イチ	漢	一	イチ	イチ	イチ	*	*	N1	チ促	基本形	*	2	C3	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
座敷	名詞	普通名詞	一般	*	*	*	ザシキ	座敷	座敷	ザシキ	ザシキ	混	座敷	ザシキ	ザシキ	ザシキ	*	*	*	*	*	*	3	C2	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
出	動詞	一般	*	*	文語下二段-ダ行	連用形-一般	イデル	出でる	出	イデ	イデ	和	出づ	イズ	イヅ	イズ	*	*	*	*	*	*	1	C3	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
行っ	動詞	非自立可能	*	*	五段-カ行	連用形-促音便	イク	行く	行っ	イッ	イッ	和	行く	イク	イク	イク	*	*	*	*	*	*	0	C2	*
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
が	助詞	接続助詞	*	*	*	*	ガ	が	が	ガ	ガ	和	が	ガ	ガ	ガ	*	*	*	*	*	*	*	"動詞%F2@0	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
間	副詞	*	*	*	*	*	ママ	間々	間	ママ	ママ	和	間	ママ	ママ	ママ	*	*	*	*	*	*	"0	1"	*	*
も	助詞	係助詞	*	*	*	*	モ	も	も	モ	モ	和	も	モ	モ	モ	*	*	*	*	*	*	*	"動詞%F2@-1	形容詞%F4@-2	名詞%F1"	*
なく	形容詞	非自立可能	*	*	文語形容詞-ク	連用形-一般	ナイ	無い	なく	ナク	ナク	和	なし	ナシ	ナシ	ナシ	*	*	*	*	*	*	1	C3	*
緋	名詞	普通名詞	一般	*	*	*	ヒ	緋	緋	ヒ	ヒ	漢	緋	ヒ	ヒ	ヒ	*	*	*	*	*	*	0	C3	*
縮緬	名詞	普通名詞	一般	*	*	*	チリメン	縮緬	縮緬	チリメン	チリメン	混	縮緬	チリメン	チリメン	チリメン	チ濁	基本形	*	*	*	*	0	C2	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
ちゃんちゃん	名詞	普通名詞	一般	*	*	*	チャンチャン	ちゃんちゃん	ちゃんちゃん	チャンチャン	チャンチャン	和	ちゃんちゃん	チャンチャン	チャンチャン	チャンチャン	*	*	*	*	*	*	3	C2	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
着	動詞	一般	*	*	文語上一段-カ行	連用形-一般	キル	着る	着	キ	キ	和	着る	キル	キル	キル	*	*	*	*	*	*	0	C4	*
た	助動詞	*	*	*	助動詞-タ	連体形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
本当	名詞	普通名詞	一般	*	*	*	ホントウ	本当	本当	ホント	ホント	漢	本当	ホント	ホント	ホント	*	*	*	*	*	*	0	C2	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
狆	名詞	普通名詞	一般	*	*	*	チン	狆	狆	チン	チン	和	狆	チン	チン	チン	*	*	*	*	*	*	1	C3	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
二	名詞	数詞	*	*	*	*	ニ	二	二	ニ	ニ	漢	二	ニ	ニ	ニ	*	*	*	イ長添	基本形	*	1	C3	*
匹	接尾辞	名詞的	助数詞	*	*	*	ヒキ	匹	匹	ピキ	ピキ	漢	匹	ピキ	ピキ	ヒキ	ヒ混合	半濁音形	*	*	*	B1S6SjShS	*	C3	*
連れ	動詞	一般	*	*	文語下二段-ラ行	連用形-一般	ツレル	連れる	連れ	ツレ	ツレ	和	連る	ツル	ツル	ツル	*	*	*	*	*	*	0	C4	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
来	動詞	非自立可能	*	*	文語カ行変格	連用形-一般	クル	来る	来	キ	キ	和	来	ク	ク	ク	*	*	*	*	*	*	1	C3	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
我々	代名詞	*	*	*	*	*	ワレワレ	我々	我々	ワレワレ	ワレワレ	和	我々	ワレワレ	ワレワレ	ワレワレ	*	*	*	*	*	*	0	*	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
仲間	名詞	普通名詞	一般	*	*	*	ナカマ	仲間	仲間	ナカマ	ナカマ	和	仲間	ナカマ	ナカマ	ナカマ	*	*	*	*	*	*	3	C2	*
入り	接尾辞	名詞的	一般	*	*	*	イリ	入り	入り	イリ	イリ	和	入り	イリ	イリ	イリ	*	*	*	*	*	*	*	C4	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
させ	動詞	一般	*	*	文語四段-サ行	命令形	サス	差す-他動詞	させ	サセ	サセ	和	さす	サス	サス	サス	*	*	*	*	*	*	1	C1	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
喰い	名詞	普通名詞	一般	*	*	*	クイ	食い	喰い	クイ	クイ	和	喰い	クイ	クイ	クイ	ク濁	基本形	*	*	*	*	2	C4	*
かけ	接尾辞	名詞的	一般	*	*	*	カケ	掛け	かけ	カケ	カケ	和	かけ	カケ	カケ	カケ	カ濁	基本形	*	*	*	*	*	C4	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
餡ころ	名詞	普通名詞	一般	*	*	*	アンコロ	餡ころ	餡ころ	アンコロ	アンコロ	混	餡ころ	アンコロ	アンコロ	アンコロ	*	*	*	*	*	*	"3	4"	C1	*
だ	助動詞	*	*	*	助動詞-ダ	終止形-一般	ダ	だ	だ	ダ	ダ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
鼻糞	名詞	普通名詞	一般	*	*	*	ハナクソ	鼻糞	鼻糞	ハナクソ	ハナクソ	和	鼻糞	ハナクソ	ハナクソ	ハナクソ	*	*	*	*	*	*	0	C2	*
や	助詞	係助詞	*	*	*	*	ヤ	や	や	ヤ	ヤ	和	や	ヤ	ヤ	ヤ	*	*	*	*	*	*	*	*	*
唾	名詞	普通名詞	一般	*	*	*	ツ	唾	唾	ツ	ツ	和	唾	ツ	ツ	ツ	*	*	*	*	*	*	1	C3	*
吐	接尾辞	名詞的	一般	*	*	*	ハキ	吐き	吐	ハキ	ハキ	和	吐	ハキ	ハキ	ハキ	*	*	*	*	*	*	*	C3	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
つい	動詞	一般	*	*	五段-カ行	連用形-イ音便	ツク	つく	つい	ツイ	ツイ	和	つく	ツク	ツク	ツク	*	*	*	*	*	*	"1	2"	C1	*
た	助動詞	*	*	*	助動詞-タ	連体形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
饅頭	名詞	普通名詞	一般	*	*	*	マンジュウ	饅頭	饅頭	マンジュー	マンジュウ	漢	饅頭	マンジュー	マンジュウ	マンジュウ	*	*	*	*	*	*	3	C2	*
だ	助動詞	*	*	*	助動詞-ダ	終止形-一般	ダ	だ	だ	ダ	ダ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	*
の	助詞	準体助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	"動詞%F2@0	形容詞%F2@-1"	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
畳	名詞	普通名詞	一般	*	*	*	タタミ	畳	畳	タタミ	タタミ	和	畳	タタミ	タタミ	タタミ	タ濁	基本形	*	*	*	*	0	C2	*
へばら	動詞	一般	*	*	文語四段-ラ行	未然形-一般	ヘバル	へばる	へばら	ヘバラ	ヘバラ	和	へばる	ヘバル	ヘバル	ヘバル	*	*	*	*	*	*	2	C1	*
／	補助記号	一般	*	*	*	*		／	／			記号	／				*	*	*	*	*	*	*	*	*
＼	補助記号	一般	*	*	*	*		＼	＼			記号	＼				*	*	*	*	*	*	*	*	*
振り撒く	動詞	一般	*	*	五段-カ行	終止形-一般	フリマク	振り撒く	振り撒く	フリマク	フリマク	和	振り撒く	フリマク	フリマク	フリマク	*	*	*	*	*	*	3	C1	*
と	助詞	接続助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"形容詞%F2@-1	動詞%F1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
犬	名詞	普通名詞	一般	*	*	*	イヌ	犬	犬	イヌ	イヌ	和	犬	イヌ	イヌ	イヌ	*	*	*	*	*	*	2	C3	*
も	助詞	係助詞	*	*	*	*	モ	も	も	モ	モ	和	も	モ	モ	モ	*	*	*	*	*	*	*	"動詞%F2@-1	形容詞%F4@-2	名詞%F1"	*
狆	名詞	普通名詞	一般	*	*	*	チン	狆	狆	チン	チン	和	狆	チン	チン	チン	*	*	*	*	*	*	1	C3	*
も	助詞	係助詞	*	*	*	*	モ	も	も	モ	モ	和	も	モ	モ	モ	*	*	*	*	*	*	*	"動詞%F2@-1	形容詞%F4@-2	名詞%F1"	*
我れ	代名詞	*	*	*	*	*	ワレ	我	我れ	ワレ	ワレ	和	我れ	ワレ	ワレ	ワレ	*	*	*	*	*	*	1	*	*
勝ち	接尾辞	形状詞的	*	*	*	*	ガチ	勝ち	勝ち	ガチ	ガチ	和	勝ち	ガチ	ガチ	ガチ	*	*	*	*	*	*	*	C4	*
に	助動詞	*	*	*	文語助動詞-ナリ-断定	連用形-ニ	ナリ	なり-断定	に	ニ	ニ	和	なり	ナリ	ナリ	ナリ	*	*	*	*	*	*	*	"名詞%F2@1	形容詞%F2@-1動詞%F2@0"	*
獲物	名詞	普通名詞	一般	*	*	*	エモノ	獲物	獲物	エモノ	エモノ	和	獲物	エモノ	エモノ	エモノ	*	*	*	*	*	*	"0	3"	C2	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
上	名詞	普通名詞	副詞可能	*	*	*	ウエ	上	上	ウエ	ウエ	和	上	ウエ	ウエ	ウエ	*	*	*	*	*	*	"0	2"	C4	*
へ	助詞	格助詞	*	*	*	*	ヘ	へ	へ	エ	ヘ	和	へ	エ	ヘ	ヘ	*	*	*	*	*	*	*	名詞%F1	*
折り重なり	動詞	一般	*	*	文語四段-ラ行	連用形-一般	オリカサナル	折り重なる	折り重なり	オリカサナリ	オリカサナリ	和	折り重なる	オリカサナル	オリカサナル	オリカサナル	*	*	*	*	*	*	"5	0"	C1	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
歯	名詞	普通名詞	一般	*	*	*	ヨワイ	齢	歯	ヨワイ	ヨワイ	和	歯	ヨワイ	ヨワイ	ヨワイ	*	*	*	*	*	*	"0	2"	C2	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
むき出し	名詞	普通名詞	一般	*	*	*	ムキダシ	剥き出し	むき出し	ムキダシ	ムキダシ	和	むき出し	ムキダシ	ムキダシ	ムキダシ	*	*	*	*	*	*	0	C2	*
舌	名詞	普通名詞	一般	*	*	*	シタ	舌	舌	シタ	シタ	和	舌	シタ	シタ	シタ	シ濁	基本形	*	*	*	*	2	C3	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
伸ばし	動詞	一般	*	*	文語四段-サ行	連用形-一般	ノバス	伸ばす	伸ばし	ノバシ	ノバシ	和	伸ばす	ノバス	ノバス	ノバス	*	*	*	*	*	*	2	C1	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
一	名詞	数詞	*	*	*	*	ヒト	一	一	ヒト	ヒト	和	一	ヒト	ヒト	ヒト	ヒ濁	基本形	N1	*	*	*	2	C3	*
つ	接尾辞	名詞的	助数詞	*	*	*	ツ	つ	つ	ツ	ツ	和	つ	ツ	ツ	ツ	*	*	*	*	*	B1WS2WB3D4D5WB6D7WB8D9WB	*	C3	*
餅	名詞	普通名詞	一般	*	*	*	モチ	餅	餅	モチ	モチ	和	餅	モチ	モチ	モチ	*	*	*	*	*	*	0	C3	*
菓子	名詞	普通名詞	一般	*	*	*	カシ	菓子	菓子	ガシ	ガシ	漢	菓子	ガシ	ガシ	カシ	カ濁	濁音形	*	*	*	*	1	C1	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
喰い	動詞	一般	*	*	五段-ワア行	連用形-一般	クウ	食う	喰い	クイ	クイ	和	喰う	クー	クウ	クウ	*	*	*	*	*	*	1	C1	*
合っ	動詞	非自立可能	*	*	文語四段-ハ行	連用形-促音便	アウ	合う	合っ	アッ	アッ	和	合う	アウ	アウ	アウ	*	*	*	*	*	*	1	C1	*
たり	助動詞	*	*	*	文語助動詞-タリ-完了	終止形-一般	タリ	たり-完了	たり	タリ	タリ	和	たり	タリ	タリ	タリ	*	*	*	*	*	*	*	"動詞%F6@1	-1	形容詞%F2@-2"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
どう	副詞	*	*	*	*	*	ドウ	どう	どう	ドー	ドウ	和	どう	ドー	ドウ	ドウ	*	*	*	*	*	*	1	*	*
かする	動詞	一般	*	*	文語四段-ラ行	連体形-一般	カスル	掠る	かする	カスル	カスル	和	かする	カスル	カスル	カスル	*	*	*	*	*	*	"2	0"	C1	*
とお	形容詞	一般	*	*	文語形容詞-ク	語幹-一般	トオイ	遠い	とお	トー	トオ	和	とおし	トーシ	トオシ	トオシ	ト濁	基本形	*	*	*	*	1	C1	*
互	名詞	普通名詞	一般	*	*	*	タガイ	互い	互	タガイ	タガイ	和	互	タガイ	タガイ	タガイ	*	*	*	*	*	*	0	C2	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
鼻	名詞	普通名詞	一般	*	*	*	ハナ	鼻	鼻	ハナ	ハナ	和	鼻	ハナ	ハナ	ハナ	ハ濁	基本形	*	*	*	*	0	C3	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
頭	名詞	普通名詞	一般	*	*	*	アタマ	頭	頭	アタマ	アタマ	和	頭	アタマ	アタマ	アタマ	*	*	*	*	*	*	"2	3"	C1	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
舐め合っ	動詞	一般	*	*	五段-ワア行	連用形-促音便	ナメアウ	嘗め合う	舐め合っ	ナメアッ	ナメアッ	和	舐め合う	ナメアウ	ナメアウ	ナメアウ	*	*	*	*	*	*	3	C1	*
たり	助動詞	*	*	*	文語助動詞-タリ-完了	連用形-一般	タリ	たり-完了	たり	タリ	タリ	和	たり	タリ	タリ	タリ	*	*	*	*	*	*	*	"動詞%F6@1	-1	形容詞%F2@-2"	*
し	助動詞	*	*	*	文語助動詞-キ	連体形-一般	キ	き	し	シ	シ	和	き	キ	キ	キ	*	*	*	*	*	*	*	動詞%F4@0	*
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
お	接頭辞	*	*	*	*	*	オ	御	お	オ	オ	和	お	オ	オ	オ	*	*	*	促添	基本形	*	*	P2	*
菓子	名詞	普通名詞	一般	*	*	*	カシ	菓子	菓子	ガシ	ガシ	漢	菓子	ガシ	ガシ	カシ	カ濁	濁音形	*	*	*	*	1	C1	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
平げ	動詞	一般	*	*	文語四段-ガ行	已然形-一般	タイラグ	平らぐ	平げ	タイラゲ	タイラゲ	和	平ぐ	タイラグ	タイラグ	タイラグ	*	*	*	*	*	*	3	C1	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
了っ	動詞	非自立可能	*	*	五段-ワア行	連用形-促音便	シマウ	仕舞う	了っ	シマッ	シマッ	和	了う	シマウ	シマウ	シマウ	シ濁	基本形	*	*	*	*	0	C2	*
た	助動詞	*	*	*	助動詞-タ	連体形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
狆	名詞	普通名詞	一般	*	*	*	チン	狆	狆	チン	チン	和	狆	チン	チン	チン	*	*	*	*	*	*	1	C3	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
信	名詞	普通名詞	一般	*	*	*	シン	信	信	シン	シン	漢	信	シン	シン	シン	*	*	*	*	*	*	1	C3	*
一	名詞	数詞	*	*	*	*	イチ	一	一	イチ	イチ	漢	一	イチ	イチ	イチ	*	*	N1	チ促	基本形	*	2	C3	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
指	名詞	普通名詞	一般	*	*	*	ユビ	指	指	ユビ	ユビ	和	指	ユビ	ユビ	ユビ	*	*	*	*	*	*	2	C3	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
先	名詞	普通名詞	副詞可能	*	*	*	サキ	先	先	サキ	サキ	和	先	サキ	サキ	サキ	*	*	*	*	*	*	0	C4	*
や	助詞	係助詞	*	*	*	*	ヤ	や	や	ヤ	ヤ	和	や	ヤ	ヤ	ヤ	*	*	*	*	*	*	*	*	*
足	名詞	普通名詞	一般	*	*	*	アシ	足	足	アシ	アシ	和	足	アシ	アシ	アシ	*	*	*	*	*	*	2	C4	*
