トロツコ	名詞	固有名詞	人名	一般	*	*
芥川	名詞	固有名詞	人名	姓	*	*	アクタガワ	アクタガワ	芥川	アクタガワ	アクタガワ	固	芥川	アクタガワ	アクタガワ	アクタガワ	*	*	*	*	*	*	3	*	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
藁屋根	名詞	普通名詞	一般	*	*	*	ワラヤネ	藁屋根	藁屋根	ワラヤネ	ワラヤネ	和	藁屋根	ワラヤネ	ワラヤネ	ワラヤネ	*	*	*	*	*	*	"0	3"	C2	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
茶店	名詞	普通名詞	一般	*	*	*	チャミセ	茶店	茶店	チャミセ	チャミセ	混	茶店	チャミセ	チャミセ	チャミセ	*	*	*	*	*	*	0	C2	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
前	名詞	普通名詞	副詞可能	*	*	*	マエ	前	前	マエ	マエ	和	前	マエ	マエ	マエ	*	*	*	*	*	*	1	C1	*
だつ	助動詞	*	*	*	助動詞-ダ	連用形-促音便	ダ	だ	だつ	ダッ	ダッ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	M2@1
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
二人	名詞	普通名詞	副詞可能	*	*	*	フタリ	二人	二人	フタリ	フタリ	和	二人	フタリ	フタリ	フタリ	*	*	*	*	*	*	"3	0"	C2	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
土工	名詞	普通名詞	一般	*	*	*	ドコウ	土工	土工	ドコー	ドコウ	漢	土工	ドコー	ドコウ	ドコウ	*	*	*	*	*	*	0	C2	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
その	連体詞	*	*	*	*	*	ソノ	其の	その	ソノ	ソノ	和	その	ソノ	ソノ	ソノ	*	*	*	*	*	*	0	*	*
店	名詞	普通名詞	一般	*	*	*	ミセ	店	店	ミセ	ミセ	和	店	ミセ	ミセ	ミセ	*	*	*	*	*	*	2	C3	*
へ	助詞	格助詞	*	*	*	*	ヘ	へ	へ	エ	ヘ	和	へ	エ	ヘ	ヘ	*	*	*	*	*	*	*	名詞%F1	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
ひる	名詞	普通名詞	副詞可能	*	*	*	ヒル	昼	ひる	ヒル	ヒル	和	ひる	ヒル	ヒル	ヒル	*	*	*	*	*	*	2	C3	*
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
乳呑	名詞	普通名詞	一般	*	*	*	チノミ	乳飲み	乳呑	チノミ	チノミ	和	乳呑	チノミ	チノミ	チノミ	*	*	*	*	*	*	0	C2	*
児	接尾辞	名詞的	一般	*	*	*	ジ	児	児	ジ	ジ	漢	児	ジ	ジ	ジ	*	*	*	*	*	B4WW	*	C3	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
ち	名詞	普通名詞	一般	*	*	*	チ	地	ち	チ	チ	漢	ち	チ	チ	チ	*	*	*	*	*	*	1	C3	*
のみ	助詞	副助詞	*	*	*	*	ノミ	のみ	のみ	ノミ	ノミ	和	のみ	ノミ	ノミ	ノミ	*	*	*	*	*	*	*	"動詞%F2@1	名詞%F2@1"	*
ご	名詞	普通名詞	副詞可能	*	*	*	ゴ	後	ご	ゴ	ゴ	漢	ご	ゴ	ゴ	ゴ	*	*	*	*	*	*	0	C4	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
おぶつ	動詞	一般	*	*	文語四段-ハ行	連用形-促音便	オブウ	負ぶう	おぶつ	オブッ	オブッ	和	おぶふ	オブー	オブフ	オブウ	*	*	*	*	*	*	2	C2	*
た	助動詞	*	*	*	助動詞-タ	連体形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
上	名詞	普通名詞	副詞可能	*	*	*	ウエ	上	上	ウエ	ウエ	和	上	ウエ	ウエ	ウエ	*	*	*	*	*	*	"0	2"	C4	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
かみ	名詞	普通名詞	一般	*	*	*	カミ	上	かみ	カミ	カミ	和	かみ	カミ	カミ	カミ	*	*	*	*	*	*	1	C3	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
さん	接尾辞	名詞的	一般	*	*	*	サン	傘	さん	サン	サン	漢	さん	サン	サン	サン	*	*	*	*	*	*	*	C3	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
相手	名詞	普通名詞	一般	*	*	*	アイテ	相手	相手	アイテ	アイテ	和	相手	アイテ	アイテ	アイテ	*	*	*	*	*	*	3	C2	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
悠々	形状詞	タリ	*	*	*	*	ユウユウ	悠々	悠々	ユーユー	ユウユウ	漢	悠々	ユーユー	ユウユウ	ユウユウ	*	*	*	*	*	*	"3	0"	C2	*
と	助動詞	*	*	*	文語助動詞-タリ-断定	連用形-ト	タリ	たり-断定	と	ト	ト	和	たり	タリ	タリ	タリ	*	*	*	*	*	*	*	"名詞%F2@1	動詞%F2@1"	*
茶	名詞	普通名詞	一般	*	*	*	チャ	茶	茶	チャ	チャ	漢	茶	チャ	チャ	チャ	チ濁	基本形	*	*	*	*	0	C3	*
など	助詞	副助詞	*	*	*	*	ナド	など	など	ナド	ナド	和	など	ナド	ナド	ナド	*	*	*	*	*	*	*	"名詞%F2@1	形容詞%F2@-1	動詞%F2@0"	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
飲み	動詞	一般	*	*	文語四段-マ行	連用形-一般	ノム	飲む	飲み	ノミ	ノミ	和	飲む	ノム	ノム	ノム	*	*	*	*	*	*	1	C1	*
始め	動詞	非自立可能	*	*	下一段-マ行	連用形-一般	ハジメル	始める	始め	ハジメ	ハジメ	和	始める	ハジメル	ハジメル	ハジメル	*	*	*	*	*	*	0	C2	M4@1
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
良平	名詞	固有名詞	人名	名	*	*	リョウヘイ	リョウヘイ	良平	リョーヘー	リョウヘイ	固	良平	リョーヘー	リョウヘイ	リョウヘイ	*	*	*	*	*	*	0	*	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
独り	名詞	普通名詞	副詞可能	*	*	*	ヒトリ	独り	独り	ヒトリ	ヒトリ	和	独り	ヒトリ	ヒトリ	ヒトリ	*	*	*	*	*	*	2	C1	*
いらいらし	形容詞	一般	*	*	文語形容詞-シク	語幹-一般	イライラシイ	苛々しい	いらいらし	イライラシ	イライラシ	和	いらいらし	イライラシ	イライラシ	イライラシ	*	*	*	*	*	*	*	*	*
ながら	助詞	接続助詞	*	*	*	*	ナガラ	ながら	ながら	ナガラ	ナガラ	和	ながら	ナガラ	ナガラ	ナガラ	*	*	*	*	*	*	*	"名詞%F4@1	動詞%F4@1	形容詞%F4@1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
トロツコ	名詞	固有名詞	人名	一般	*	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
まはり	名詞	普通名詞	一般	*	*	*	マワリ	周り	まはり	マワリ	マハリ	和	まはり	マワリ	マハリ	マワリ	*	*	*	*	*	*	0	C2	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
まはつ	動詞	非自立可能	*	*	五段-ラ行	連用形-促音便	マワル	回る	まはつ	マワッ	マハッ	和	まはる	マワル	マハル	マワル	*	*	*	*	*	*	0	C2	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
見	動詞	非自立可能	*	*	上一段-マ行	連用形-一般	ミル	見る	見	ミ	ミ	和	見る	ミル	ミル	ミル	*	*	*	*	*	*	1	C1	M4@1
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
トロツコ	名詞	固有名詞	人名	一般	*	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
頑丈	形状詞	一般	*	*	*	*	ガンジョウ	頑丈	頑丈	ガンジョー	ガンジョウ	漢	頑丈	ガンジョー	ガンジョウ	ガンジョウ	*	*	*	*	*	*	0	C2	*
な	助動詞	*	*	*	助動詞-ダ	連体形-一般	ダ	だ	な	ナ	ナ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	*
車台	名詞	普通名詞	一般	*	*	*	シャダイ	車台	車台	シャダイ	シャダイ	漢	車台	シャダイ	シャダイ	シャダイ	*	*	*	*	*	*	0	C2	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
板	名詞	普通名詞	助数詞可能	*	*	*	ハン	版	板	ハン	ハン	漢	板	ハン	ハン	ハン	ハ混合	基本形	*	*	*	B1S6SjShS	1	C3	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
跳	動詞	一般	*	*	文語下二段-ナ行	連用形-一般	ハネル	跳ねる	跳	ハネ	ハネ	和	跳ぬ	ハヌ	ハヌ	ハヌ	*	*	*	*	*	*	1	C1	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
ね	感動詞	一般	*	*	*	*	ネエ	ねえ	ね	ネ	ネ	和	ね	ネ	ネ	ネ	*	*	*	*	*	*	1	*	*
かへつ	動詞	一般	*	*	五段-ラ行	連用形-促音便	カエル	返る	かへつ	カエッ	カヘッ	和	かへる	カエル	カヘル	カエル	*	*	*	*	*	*	1	C1	*
た	助動詞	*	*	*	助動詞-タ	連体形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
泥	名詞	普通名詞	一般	*	*	*	ドロ	泥	泥	ドロ	ドロ	和	泥	ドロ	ドロ	ドロ	*	*	*	*	*	*	2	C3	*
が	助詞	格助詞	*	*	*	*	ガ	が	が	ガ	ガ	和	が	ガ	ガ	ガ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
乾い	動詞	一般	*	*	文語四段-カ行	連用形-イ音便	カワク	乾く	乾い	カワイ	カワイ	和	乾く	カワク	カワク	カワク	*	*	*	*	*	*	2	C1	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
ゐ	動詞	非自立可能	*	*	上一段-ア行	連用形-一般	イル	居る	ゐ	イ	ヰ	和	ゐる	イル	ヰル	イル	*	*	*	*	*	*	0	C4	M4@1
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
　	空白	*	*	*	*	*		　	　			記号	　				*	*	*	*	*	*	*	*	*
少時	名詞	普通名詞	一般	*	*	*	ショウジ	少時	少時	ショージ	ショウジ	漢	少時	ショージ	ショウジ	ショウジ	*	*	*	*	*	*	1	C1	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
しばらく	副詞	*	*	*	*	*	シバラク	暫く	しばらく	シバラク	シバラク	和	しばらく	シバラク	シバラク	シバラク	*	*	*	*	*	*	2	*	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
後	名詞	普通名詞	副詞可能	*	*	*	ノチ	後	後	ノチ	ノチ	和	後	ノチ	ノチ	ノチ	*	*	*	*	*	*	"0	2"	C4	*
茶店	名詞	普通名詞	一般	*	*	*	チャミセ	茶店	茶店	チャミセ	チャミセ	混	茶店	チャミセ	チャミセ	チャミセ	*	*	*	*	*	*	0	C2	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
出	動詞	一般	*	*	文語下二段-ダ行	連用形-一般	イデル	出でる	出	イデ	イデ	和	出づ	イズ	イヅ	イズ	*	*	*	*	*	*	1	C3	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
来	動詞	非自立可能	*	*	文語カ行変格	未然形-一般	クル	来る	来	コ	コ	和	来	ク	ク	ク	*	*	*	*	*	*	1	C3	*
し	助動詞	*	*	*	文語助動詞-キ	連体形-一般	キ	き	し	シ	シ	和	き	キ	キ	キ	*	*	*	*	*	*	*	動詞%F4@0	*
なに	代名詞	*	*	*	*	*	ナニ	何	なに	ナニ	ナニ	和	なに	ナニ	ナニ	ナニ	*	*	*	*	*	*	"0	1"	*	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
巻	名詞	普通名詞	助数詞可能	*	*	*	マキ	巻	巻	マキ	マキ	和	巻	マキ	マキ	マキ	*	*	*	*	*	*	1	C1	*
煙草	名詞	普通名詞	一般	*	*	*	タバコ	タバコ-tabaco	煙草	タバコ	タバコ	外	煙草	タバコ	タバコ	タバコ	*	*	*	*	*	*	0	C2	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
耳	名詞	普通名詞	一般	*	*	*	ミミ	耳	耳	ミミ	ミミ	和	耳	ミミ	ミミ	ミミ	*	*	*	*	*	*	2	C3	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
挾ん	動詞	一般	*	*	五段-マ行	連用形-撥音便	ハサム	挟む	挾ん	ハサン	ハサン	和	挾む	ハサム	ハサム	ハサム	*	*	*	*	*	*	2	C1	*
だ	助動詞	*	*	*	助動詞-タ	連体形-一般	タ	た	だ	ダ	ダ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	動詞%F2@1	*
男	名詞	普通名詞	一般	*	*	*	オトコ	男	男	オトコ	オトコ	和	男	オトコ	オトコ	オトコ	*	*	*	*	*	*	3	C2	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
（	補助記号	括弧開	*	*	*	*		（	（			記号	（				*	*	*	*	*	*	*	*	*
その	連体詞	*	*	*	*	*	ソノ	其の	その	ソノ	ソノ	和	その	ソノ	ソノ	ソノ	*	*	*	*	*	*	0	*	*
時	名詞	普通名詞	副詞可能	*	*	*	トキ	時	時	トキ	トキ	和	時	トキ	トキ	トキ	ト濁	基本形	*	*	*	*	2	C3	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
もう	副詞	*	*	*	*	*	モウ	もう	もう	モー	モウ	和	もう	モー	モウ	モウ	*	*	*	*	*	*	"0	1"	*	*
挾ん	動詞	一般	*	*	文語四段-マ行	連用形-撥音便	ハサム	挟む	挾ん	ハサン	ハサン	和	挾む	ハサム	ハサム	ハサム	*	*	*	*	*	*	2	C1	*
で	助詞	接続助詞	*	*	*	*	テ	て	で	デ	デ	和	で	デ	デ	デ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
ゐ	動詞	非自立可能	*	*	上一段-ア行	連用形-一般	イル	居る	ゐ	イ	ヰ	和	ゐる	イル	ヰル	イル	*	*	*	*	*	*	0	C4	M4@1
なかつ	助動詞	*	*	*	助動詞-ナイ	連用形-促音便	ナイ	ない	なかつ	ナカッ	ナカッ	和	ない	ナイ	ナイ	ナイ	*	*	*	*	*	*	*	動詞%F3@0	M2@2
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
が	助詞	接続助詞	*	*	*	*	ガ	が	が	ガ	ガ	和	が	ガ	ガ	ガ	*	*	*	*	*	*	*	"動詞%F2@0	形容詞%F2@-1"	*
）	補助記号	括弧閉	*	*	*	*		）	）			記号	）				*	*	*	*	*	*	*	*	*
トロツコ	名詞	固有名詞	人名	一般	*	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
側	名詞	普通名詞	一般	*	*	*	ガワ	側	側	ガワ	ガワ	和	側	ガワ	ガワ	ガワ	*	*	*	*	*	*	0	C4	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
ゐる	動詞	非自立可能	*	*	文語上一段-ワ行	連体形-一般	イル	居る	ゐる	イル	ヰル	和	ゐる	イル	ヰル	イル	*	*	*	*	*	*	0	C4	*
良	名詞	普通名詞	一般	*	*	*	リョウ	良	良	リョー	リョウ	漢	良	リョー	リョウ	リョウ	*	*	*	*	*	*	1	C3	*
平に	副詞	*	*	*	*	*	ヒラニ	平に	平に	ヒラニ	ヒラニ	和	平に	ヒラニ	ヒラニ	ヒラニ	*	*	*	*	*	*	1	*	*
新聞	名詞	普通名詞	一般	*	*	*	シンブン	新聞	新聞	シンブン	シンブン	漢	新聞	シンブン	シンブン	シンブン	*	*	*	*	*	*	0	C2	*
紙	接尾辞	名詞的	一般	*	*	*	シ	紙	紙	シ	シ	漢	紙	シ	シ	シ	*	*	*	*	*	B1S8SjS	*	C3	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
包	動詞	一般	*	*	文語下二段-ナ行	連用形-一般	カネル	兼ねる	包	カネ	カネ	和	包ぬ	カヌ	カヌ	カヌ	*	*	*	*	*	*	1	C1	*
ん	助詞	準体助詞	*	*	*	*	ノ	の	ん	ン	ン	和	ん	ン	ン	ン	*	*	*	*	*	*	*	"動詞%F2@0	形容詞%F2@-1"	*
だ	助動詞	*	*	*	助動詞-ダ	終止形-一般	ダ	だ	だ	ダ	ダ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	*
駄	接頭辞	*	*	*	*	*	ダ	駄	駄	ダ	ダ	漢	駄	ダ	ダ	ダ	*	*	*	*	*	*	*	P2	*
菓子	名詞	普通名詞	一般	*	*	*	カシ	菓子	菓子	ガシ	ガシ	漢	菓子	ガシ	ガシ	カシ	カ濁	濁音形	*	*	*	*	1	C1	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
くれ	動詞	非自立可能	*	*	下一段-ラ行	連用形-一般	クレル	呉れる	くれ	クレ	クレ	和	くれる	クレル	クレル	クレル	*	*	*	*	*	*	0	C2	M4@1
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
良平	名詞	固有名詞	人名	名	*	*	リョウヘイ	リョウヘイ	良平	リョーヘー	リョウヘイ	固	良平	リョーヘー	リョウヘイ	リョウヘイ	*	*	*	*	*	*	0	*	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
冷淡	名詞	普通名詞	形状詞可能	*	*	*	レイタン	冷淡	冷淡	レータン	レイタン	漢	冷淡	レータン	レイタン	レイタン	*	*	*	*	*	*	3	C2	*
に	助動詞	*	*	*	文語助動詞-ナリ-断定	連用形-ニ	ナリ	なり-断定	に	ニ	ニ	和	なり	ナリ	ナリ	ナリ	*	*	*	*	*	*	*	"名詞%F2@1	形容詞%F2@-1動詞%F2@0"	*
「	補助記号	括弧開	*	*	*	*		「	「			記号	「				*	*	*	*	*	*	*	*	*
難有	形容詞	一般	*	*	形容詞	連用形-一般	アリガタイ	有り難い	難有	アリガトー	アリガトウ	和	難有い	アリガタイ	アリガタイ	アリガタイ	*	*	*	*	*	*	4	C1	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
ありがた	形容詞	一般	*	*	文語形容詞-ク	語幹-一般	アリガタイ	有り難い	ありがた	アリガタ	アリガタ	和	ありがたし	アリガタシ	アリガタシ	アリガタシ	*	*	*	*	*	*	4	C1	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
う	記号	一般	*	*	*	*	ウ	ウ	う	ウ	ウ	記号	う	ウ	ウ	ウ	*	*	*	*	*	*	1	*	*
」	補助記号	括弧閉	*	*	*	*		」	」			記号	」				*	*	*	*	*	*	*	*	*
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
云つ	動詞	一般	*	*	五段-ワア行	連用形-促音便	イウ	言う	云つ	イッ	イツ	和	云ふ	イウ	イフ	イウ	*	*	*	*	*	*	0	C2	*
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
が	助詞	格助詞	*	*	*	*	ガ	が	が	ガ	ガ	和	が	ガ	ガ	ガ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
直	名詞	普通名詞	副詞可能	*	*	*	ジキ	直	直	ジキ	ジキ	漢	直	ジキ	ジキ	ジキ	*	*	*	*	*	*	0	C3	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
すぐ	副詞	*	*	*	*	*	スグ	直ぐ	すぐ	スグ	スグ	和	すぐ	スグ	スグ	スグ	*	*	*	*	*	*	1	*	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
冷淡	名詞	普通名詞	形状詞可能	*	*	*	レイタン	冷淡	冷淡	レータン	レイタン	漢	冷淡	レータン	レイタン	レイタン	*	*	*	*	*	*	3	C2	*
に	助動詞	*	*	*	文語助動詞-ナリ-断定	連用形-ニ	ナリ	なり-断定	に	ニ	ニ	和	なり	ナリ	ナリ	ナリ	*	*	*	*	*	*	*	"名詞%F2@1	形容詞%F2@-1動詞%F2@0"	*
し	動詞	非自立可能	*	*	文語サ行変格	連用形-一般	スル	為る	し	シ	シ	和	す	ス	ス	ス	*	*	*	*	*	*	1	C4	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
相手	名詞	普通名詞	一般	*	*	*	アイテ	相手	相手	アイテ	アイテ	和	相手	アイテ	アイテ	アイテ	*	*	*	*	*	*	3	C2	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
すま	動詞	一般	*	*	文語四段-マ行	未然形-一般	スム	澄む	すま	スマ	スマ	和	すむ	スム	スム	スム	*	*	*	*	*	*	1	C1	*
