戯作	名詞	普通名詞	一般	*	*	*	ゲサク	戯作	戯作	ゲサク	ゲサク	漢	戯作	ゲサク	ゲサク	ゲサク	*	*	*	*	*	*	0	C2	*
貼つ	動詞	一般	*	*	文語四段-ラ行	連用形-促音便	ハル	張る	貼つ	ハッ	ハッ	和	貼る	ハル	ハル	ハル	ハ濁	基本形	*	*	*	*	0	C4	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
から	助詞	格助詞	*	*	*	*	カラ	から	から	カラ	カラ	和	から	カラ	カラ	カラ	*	*	*	*	*	*	*	"動詞%F2@0	形容詞%F2@-1	名詞%F1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
一	名詞	数詞	*	*	*	*	ヒト	一	一	ヒト	ヒト	和	一	ヒト	ヒト	ヒト	ヒ濁	基本形	N1	*	*	*	2	C3	*
冬	名詞	普通名詞	副詞可能	*	*	*	フユ	冬	冬	フユ	フユ	和	冬	フユ	フユ	フユ	*	*	*	*	*	*	2	C3	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
もう	副詞	*	*	*	*	*	モウ	もう	もう	モー	モウ	和	もう	モー	モウ	モウ	*	*	*	*	*	*	"0	1"	*	*
越え	動詞	一般	*	*	文語下二段-ヤ行	連用形-一般	コエル	越える	越え	コエ	コエ	和	越ゆ	コユ	コユ	コユ	*	*	*	*	*	*	0	C4	*
た	助動詞	*	*	*	助動詞-タ	連体形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
の	助詞	準体助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	"動詞%F2@0	形容詞%F2@-1"	*
で	助動詞	*	*	*	助動詞-ダ	連用形-一般	ダ	だ	で	デ	デ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	*
あらう	動詞	非自立可能	*	*	文語ラ行変格	意志推量形	アル	有る	あらう	アロー	アラウ	和	あり	アリ	アリ	アリ	*	*	*	*	*	*	1	C3	M1@1
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
切り貼り	名詞	普通名詞	サ変可能	*	*	*	キリバリ	切り張り	切り貼り	キリバリ	キリバリ	和	切り貼り	キリバリ	キリバリ	キリバリ	*	*	*	*	*	*	0	C2	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
点々	名詞	普通名詞	一般	*	*	*	テンテン	点々	点々	テンテン	テンテン	漢	点々	テンテン	テンテン	テンテン	*	*	*	*	*	*	3	C1	*
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
し	動詞	非自立可能	*	*	サ行変格	連用形-一般	スル	為る	し	シ	シ	和	する	スル	スル	スル	*	*	*	*	*	*	0	C5	*
た	助動詞	*	*	*	助動詞-タ	連体形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
白い	形容詞	一般	*	*	文語形容詞-ク	連体形-イ音便	シロイ	白い	白い	シロイ	シロイ	和	白し	シロシ	シロシ	シロシ	シ濁	基本形	*	*	*	*	1	C1	*
上	名詞	普通名詞	副詞可能	*	*	*	ウエ	上	上	ウエ	ウエ	和	上	ウエ	ウエ	ウエ	*	*	*	*	*	*	"0	2"	C4	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
秋	名詞	普通名詞	副詞可能	*	*	*	アキ	秋	秋	アキ	アキ	和	秋	アキ	アキ	アキ	*	*	*	*	*	*	1	C3	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
日	名詞	普通名詞	副詞可能	*	*	*	ヒ	日	日	ヒ	ヒ	和	日	ヒ	ヒ	ヒ	ヒ混合	基本形	*	*	*	*	"0	1"	C3	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
照さ	動詞	一般	*	*	五段-サ行	未然形-一般	テラス	照らす	照さ	テラサ	テラサ	和	照す	テラス	テラス	テラス	*	*	*	*	*	*	"0	2"	C2	*
れ	助動詞	*	*	*	助動詞-レル	連用形-一般	レル	れる	れ	レ	レ	和	れる	レル	レル	レル	*	*	*	*	*	*	*	動詞%F3@1	M4@1
た	助動詞	*	*	*	助動詞-タ	連体形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
破	名詞	普通名詞	一般	*	*	*	ハ	破	破	ハ	ハ	漢	破	ハ	ハ	ハ	*	*	*	*	*	*	1	C3	*
芭蕉	名詞	固有名詞	人名	名	*	*	バショウ	バショウ	芭蕉	バショー	バショウ	固	芭蕉	バショー	バショウ	バショウ	*	*	*	*	*	*	"1	0"	*	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
やれ	感動詞	一般	*	*	*	*	ヤレ	やれ	やれ	ヤレ	ヤレ	和	やれ	ヤレ	ヤレ	ヤレ	*	*	*	*	*	*	1	*	*
ば	助詞	接続助詞	*	*	*	*	バ	ば	ば	バ	バ	和	ば	バ	バ	バ	*	*	*	*	*	*	*	"動詞%F2@0	形容詞%F2@-1"	*
せう	動詞	非自立可能	*	*	サ行変格	意志推量形	スル	為る	せう	ショー	セウ	和	する	スル	スル	スル	*	*	*	*	*	*	0	C5	M1@1
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
大きな	連体詞	*	*	*	*	*	オオキナ	大きな	大きな	オーキナ	オオキナ	和	大きな	オーキナ	オオキナ	オオキナ	*	*	*	*	*	*	1	*	*
影	名詞	普通名詞	一般	*	*	*	カゲ	影	影	カゲ	カゲ	和	影	カゲ	カゲ	カゲ	*	*	*	*	*	*	1	C3	*
が	助詞	格助詞	*	*	*	*	ガ	が	が	ガ	ガ	和	が	ガ	ガ	ガ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
婆娑	形状詞	タリ	*	*	*	*	バサ	婆娑	婆娑	バサ	バサ	漢	婆娑	バサ	バサ	バサ	*	*	*	*	*	*	1	C1	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
ば	助詞	接続助詞	*	*	*	*	バ	ば	ば	バ	バ	和	ば	バ	バ	バ	*	*	*	*	*	*	*	"動詞%F2@0	形容詞%F2@-1"	*
さ	助詞	終助詞	*	*	*	*	サ	さ	さ	サ	サ	和	さ	サ	サ	サ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F4@-1"	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
し	動詞	非自立可能	*	*	文語サ行変格	連用形-一般	スル	為る	し	シ	シ	和	す	ス	ス	ス	*	*	*	*	*	*	1	C4	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
斜	名詞	普通名詞	一般	*	*	*	ナナメ	斜め	斜	ナナメ	ナナメ	和	斜	ナナメ	ナナメ	ナナメ	*	*	*	*	*	*	2	C1	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
映つ	動詞	一般	*	*	文語四段-ラ行	連用形-促音便	ノル	乗る	映つ	ノッ	ノッ	和	映る	ノル	ノル	ノル	*	*	*	*	*	*	0	C4	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
ゐる	動詞	非自立可能	*	*	文語上一段-ワ行	終止形-一般	イル	居る	ゐる	イル	ヰル	和	ゐる	イル	ヰル	イル	*	*	*	*	*	*	0	C4	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
それ	代名詞	*	*	*	*	*	ソレ	其れ	それ	ソレ	ソレ	和	それ	ソレ	ソレ	ソレ	*	*	*	*	*	*	0	*	*
だけ	助詞	副助詞	*	*	*	*	ダケ	だけ	だけ	ダケ	ダケ	和	だけ	ダケ	ダケ	ダケ	*	*	*	*	*	*	*	"形容詞%F1	名詞%F1	動詞%F1"	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
この	連体詞	*	*	*	*	*	コノ	此の	この	コノ	コノ	和	この	コノ	コノ	コノ	*	*	*	*	*	*	0	*	*
客	名詞	普通名詞	一般	*	*	*	キャク	客	客	キャク	キャク	漢	客	キャク	キャク	キャク	*	*	*	*	*	B1S6SjShS	0	C3	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
ぞろり	副詞	*	*	*	*	*	ゾロリ	ぞろり	ぞろり	ゾロリ	ゾロリ	和	ぞろり	ゾロリ	ゾロリ	ゾロリ	*	*	*	*	*	*	2	*	*
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
し	動詞	非自立可能	*	*	サ行変格	連用形-一般	スル	為る	し	シ	シ	和	する	スル	スル	スル	*	*	*	*	*	*	0	C5	*
た	助動詞	*	*	*	助動詞-タ	連体形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
服装	名詞	普通名詞	一般	*	*	*	フクソウ	服装	服装	フクソー	フクソウ	漢	服装	フクソー	フクソウ	フクソウ	*	*	*	*	*	*	0	C2	*
が	助詞	格助詞	*	*	*	*	ガ	が	が	ガ	ガ	和	が	ガ	ガ	ガ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
一層	副詞	*	*	*	*	*	イッソウ	一層	一層	イッソー	イッソウ	漢	一層	イッソー	イッソウ	イッソウ	*	*	*	*	*	*	"0	1"	*	*
又	接続詞	*	*	*	*	*	マタ	又	又	マタ	マタ	和	又	マタ	マタ	マタ	*	*	*	*	*	*	0	*	*
周囲	名詞	普通名詞	一般	*	*	*	シュウイ	周囲	周囲	シューイ	シュウイ	漢	周囲	シューイ	シュウイ	シュウイ	*	*	*	*	*	*	1	C1	*
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
釣り合	名詞	普通名詞	一般	*	*	*	ツリアイ	釣り合い	釣り合	ツリアイ	ツリアイ	和	釣り合	ツリアイ	ツリアイ	ツリアイ	*	*	*	*	*	*	0	C2	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
ない	形容詞	非自立可能	*	*	形容詞	終止形-一般	ナイ	無い	ない	ナイ	ナイ	和	ない	ナイ	ナイ	ナイ	*	*	*	*	*	*	1	C3	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
「	補助記号	括弧開	*	*	*	*		「	「			記号	「				*	*	*	*	*	*	*	*	*
いや	感動詞	一般	*	*	*	*	イヤ	否	いや	イヤ	イヤ	和	いや	イヤ	イヤ	イヤ	*	*	*	*	*	*	1	*	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
先生	名詞	普通名詞	一般	*	*	*	センセイ	先生	先生	センセー	センセイ	漢	先生	センセー	センセイ	センセイ	*	*	*	*	*	*	3	C2	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
よう	名詞	普通名詞	形状詞可能	*	*	*	ヨウ	様	よう	ヨー	ヨウ	漢	よう	ヨー	ヨウ	ヨウ	*	*	*	*	*	*	1	C1	*
こそ	助詞	係助詞	*	*	*	*	コソ	こそ	こそ	コソ	コソ	和	こそ	コソ	コソ	コソ	*	*	*	*	*	*	*	"形容詞%F2@0	名詞%F2@1	動詞%F2@0"	*
お	接頭辞	*	*	*	*	*	オ	御	お	オ	オ	和	お	オ	オ	オ	*	*	*	促添	基本形	*	*	P2	*
帰り	名詞	普通名詞	一般	*	*	*	カエリ	帰り	帰り	カエリ	カエリ	和	帰り	カエリ	カエリ	カエリ	カ濁	基本形	*	*	*	*	3	C2	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
」	補助記号	括弧閉	*	*	*	*		」	」			記号	」				*	*	*	*	*	*	*	*	*
　	空白	*	*	*	*	*		　	　			記号	　				*	*	*	*	*	*	*	*	*
客	名詞	普通名詞	一般	*	*	*	キャク	客	客	キャク	キャク	漢	客	キャク	キャク	キャク	*	*	*	*	*	B1S6SjShS	0	C3	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
襖	名詞	普通名詞	一般	*	*	*	フスマ	襖	襖	フスマ	フスマ	和	襖	フスマ	フスマ	フスマ	フ濁	基本形	*	*	*	*	"0	3"	C2	*
が	助詞	格助詞	*	*	*	*	ガ	が	が	ガ	ガ	和	が	ガ	ガ	ガ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
あく	動詞	一般	*	*	文語四段-カ行	終止形-一般	アク	開く	あく	アク	アク	和	あく	アク	アク	アク	*	*	*	*	*	*	0	C4	*
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
共	名詞	普通名詞	一般	*	*	*	トモ	共	共	トモ	トモ	和	共	トモ	トモ	トモ	*	*	*	*	*	*	"0	1"	C3	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
滑	記号	一般	*	*	*	*	カツ	カツ	滑	カツ	カツ	記号	滑	カツ	カツ	カツ	*	*	*	*	*	*	1	*	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
なめらか	形状詞	一般	*	*	*	*	ナメラカ	滑らか	なめらか	ナメラカ	ナメラカ	和	なめらか	ナメラカ	ナメラカ	ナメラカ	*	*	*	*	*	*	2	C1	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
な	助動詞	*	*	*	助動詞-ダ	連体形-一般	ダ	だ	な	ナ	ナ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	*
調子	名詞	普通名詞	一般	*	*	*	チョウシ	調子	調子	チョーシ	チョウシ	漢	調子	チョーシ	チョウシ	チョウシ	チ濁	基本形	*	*	*	*	0	C2	*
で	助詞	格助詞	*	*	*	*	デ	で	で	デ	デ	和	で	デ	デ	デ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
かう	副詞	*	*	*	*	*	コウ	こう	かう	コー	カウ	和	かう	コー	カウ	コウ	*	*	*	*	*	*	"0	1"	*	*
云ひ	動詞	一般	*	*	文語四段-ハ行	連用形-一般	イウ	言う	云ひ	イー	イヒ	和	云ふ	イウ	イフ	イウ	*	*	*	*	*	*	0	C2	*
ながら	助詞	接続助詞	*	*	*	*	ナガラ	ながら	ながら	ナガラ	ナガラ	和	ながら	ナガラ	ナガラ	ナガラ	*	*	*	*	*	*	*	"名詞%F4@1	動詞%F4@1	形容詞%F4@1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
恭	名詞	普通名詞	一般	*	*	*	キョウ	恭	恭	キョー	キョウ	漢	恭	キョー	キョウ	キョウ	*	*	*	*	*	*	1	C3	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
う	記号	一般	*	*	*	*	ウ	ウ	う	ウ	ウ	記号	う	ウ	ウ	ウ	*	*	*	*	*	*	1	*	*
やう	接尾辞	名詞的	一般	*	*	*	ヨウ	様	やう	ヨー	ヤウ	漢	やう	ヨー	ヤウ	ヨウ	*	*	*	*	*	*	*	C4	*
や	助詞	係助詞	*	*	*	*	ヤ	や	や	ヤ	ヤ	和	や	ヤ	ヤ	ヤ	*	*	*	*	*	*	*	*	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
しく	動詞	一般	*	*	文語四段-カ行	連体形-一般	シク	敷く	しく	シク	シク	和	しく	シク	シク	シク	*	*	*	*	*	*	0	C2	*
頭	名詞	普通名詞	一般	*	*	*	アタマ	頭	頭	アタマ	アタマ	和	頭	アタマ	アタマ	アタマ	*	*	*	*	*	*	"2	3"	C1	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
下げ	動詞	一般	*	*	文語下二段-ガ行	連用形-一般	サゲル	下げる	下げ	サゲ	サゲ	和	下ぐ	サグ	サグ	サグ	*	*	*	*	*	*	1	C1	*
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
これ	代名詞	*	*	*	*	*	コレ	此れ	これ	コレ	コレ	和	これ	コレ	コレ	コレ	*	*	*	*	*	*	0	*	*
が	助詞	格助詞	*	*	*	*	ガ	が	が	ガ	ガ	和	が	ガ	ガ	ガ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
当時	名詞	普通名詞	副詞可能	*	*	*	トウジ	当時	当時	トージ	トウジ	漢	当時	トージ	トウジ	トウジ	*	*	*	*	*	*	1	C1	*
八犬	名詞	普通名詞	一般	*	*	*	ハッケン	八犬	八犬	ハッケン	ハッケン	漢	八犬	ハッケン	ハッケン	ハッケン	*	*	*	*	*	*	1	C1	*
伝	接尾辞	名詞的	一般	*	*	*	デン	伝	伝	デン	デン	漢	伝	デン	デン	デン	*	*	*	*	*	*	*	C3	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
次いで	副詞	*	*	*	*	*	ツイデ	次いで	次いで	ツイデ	ツイデ	和	次いで	ツイデ	ツイデ	ツイデ	*	*	*	*	*	*	"0	1"	*	*
世評	名詞	普通名詞	一般	*	*	*	セヒョウ	世評	世評	セヒョー	セヒョウ	漢	世評	セヒョー	セヒョウ	セヒョウ	*	*	*	*	*	*	0	C2	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
高い	形容詞	一般	*	*	形容詞	連体形-一般	タカイ	高い	高い	タカイ	タカイ	和	高い	タカイ	タカイ	タカイ	タ濁	基本形	*	*	*	*	2	C1	*
金瓶	名詞	普通名詞	一般	*	*	*	キンペイ	金瓶	金瓶	キンペー	キンペイ	漢	金瓶	キンペー	キンペイ	キンペイ	*	*	*	*	*	*	0	C2	*
梅	名詞	普通名詞	一般	*	*	*	ウメ	梅	梅	ウメ	ウメ	和	梅	ウメ	ウメ	ウメ	*	*	*	*	*	*	0	C3	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
きん	名詞	普通名詞	一般	*	*	*	キン	金	きん	キン	キン	漢	きん	キン	キン	キン	*	*	*	*	*	*	1	C4	*
ぺ	接尾辞	名詞的	一般	*	*	*	ッペ	っぺ	ぺ	ペ	ペ	和	ぺ	ペ	ペ	ペ	*	*	*	*	*	*	*	C4	*
い	助詞	終助詞	*	*	*	*	イ	い	い	イ	イ	和	い	イ	イ	イ	*	*	*	*	*	*	*	名詞%F2@0	*
ばい	助詞	終助詞	*	*	*	*	バイ	ばい	ばい	バイ	バイ	和	ばい	バイ	バイ	バイ	*	*	*	*	*	*	*	*	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
版元	名詞	普通名詞	一般	*	*	*	ハンモト	版元	版元	ハンモト	ハンモト	混	版元	ハンモト	ハンモト	ハンモト	*	*	*	*	*	*	"0	4"	C2	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
引受け	動詞	一般	*	*	文語下二段-カ行	連用形-一般	ヒキウケル	引き受ける	引受け	ヒキウケ	ヒキウケ	和	引受く	ヒキウク	ヒキウク	ヒキウク	*	*	*	*	*	*	3	C1	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
ゐ	動詞	非自立可能	*	*	上一段-ア行	連用形-一般	イル	居る	ゐ	イ	ヰ	和	ゐる	イル	ヰル	イル	*	*	*	*	*	*	0	C4	M4@1
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
和泉	名詞	固有名詞	人名	一般	*	*	イズミ	イズミ	和泉	イズミ	イズミ	固	和泉	イズミ	イズミ	イズミ	*	*	*	*	*	*	1	*	*
屋	接尾辞	名詞的	一般	*	*	*	ヤ	屋	屋	ヤ	ヤ	和	屋	ヤ	ヤ	ヤ	*	*	*	*	*	*	*	C4	*
｜	補助記号	一般	*	*	*	*		｜	｜			記号	｜				*	*	*	*	*	*	*	*	*
市兵衛	名詞	固有名詞	人名	名	*	*	イチベエ	イチベエ	市兵衛	イチベー	イチベエ	固	市兵衛	イチベー	イチベエ	イチベエ	*	*	*	*	*	*	1	*	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
いち	名詞	普通名詞	サ変可能	*	*	*	イチ	位置	いち	イチ	イチ	漢	いち	イチ	イチ	イチ	*	*	*	*	*	*	1	C3	*
べ	助詞	終助詞	*	*	*	*	ベイ	べい	べ	ベ	ベ	和	べ	ベ	ベ	ベ	*	*	*	*	*	*	*	"動詞%F2@0	形容詞%F2@-1"	*
ゑ	記号	一般	*	*	*	*	エ	エ	ゑ	エ	ヱ	記号	ゑ	エ	ヱ	エ	*	*	*	*	*	*	1	*	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
云ふ	動詞	一般	*	*	文語四段-ハ行	連体形-一般	イウ	言う	云ふ	イウ	イフ	和	云ふ	イウ	イフ	イウ	*	*	*	*	*	*	0	C2	*
本屋	名詞	普通名詞	一般	*	*	*	ホンヤ	本屋	本屋	ホンヤ	ホンヤ	混	本屋	ホンヤ	ホンヤ	ホンヤ	*	*	*	*	*	*	1	C1	*
で	助動詞	*	*	*	助動詞-ダ	連用形-一般	ダ	だ	で	デ	デ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	*
ある	動詞	非自立可能	*	*	五段-ラ行	終止形-一般	アル	有る	ある	アル	アル	和	ある	アル	アル	アル	*	*	*	*	*	*	1	C3	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
「	補助記号	括弧開	*	*	*	*		「	「			記号	「				*	*	*	*	*	*	*	*	*
大分	名詞	普通名詞	一般	*	*	*	タイブン	大分	大分	タイブン	タイブン	漢	大分	タイブン	タイブン	タイブン	*	*	*	*	*	*	0	C2	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
お	接頭辞	*	*	*	*	*	オ	御	お	オ	オ	和	お	オ	オ	オ	*	*	*	促添	基本形	*	*	P2	*
待ち	動詞	一般	*	*	文語四段-タ行	連用形-一般	マツ	待つ	待ち	マチ	マチ	和	待つ	マツ	マツ	マツ	*	*	*	*	*	*	1	C1	*
なすつ	動詞	非自立可能	*	*	五段-ラ行	連用形-促音便	ナサル	為さる	なすつ	ナスッ	ナスッ	和	なさる	ナサル	ナサル	ナサル	*	*	*	*	*	*	2	C1	*
たらう	助動詞	*	*	*	助動詞-タ	意志推量形	タ	た	たらう	タロー	タラウ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	M1@1
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
めづらしく	形容詞	一般	*	*	文語形容詞-シク	連用形-一般	メズラシイ	珍しい	めづらしく	メズラシク	メヅラシク	和	めづらし	メズラシ	メヅラシ	メズラシ	*	*	*	*	*	*	3	C1	*
今朝	名詞	普通名詞	副詞可能	*	*	*	ケサ	今朝	今朝	ケサ	ケサ	和	今朝	ケサ	ケサ	ケサ	*	*	*	*	*	*	1	C3	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
