芋粥	名詞	普通名詞	一般	*	*	*	イモガユ	芋粥	芋粥	イモガユ	イモガユ	和	芋粥	イモガユ	イモガユ	イモガユ	*	*	*	*	*	*	0	C2	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
眼尻	名詞	普通名詞	一般	*	*	*	メジリ	目尻	眼尻	メジリ	メジリ	和	眼尻	メジリ	メジリ	メジリ	*	*	*	*	*	*	1	C1	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
たたへ	動詞	一般	*	*	下一段-ア行	連用形-一般	タタエル	湛える	たたへ	タタエ	タタヘ	和	たたへる	タタエル	タタヘル	タタエル	*	*	*	*	*	*	"0	3	2"	C2	M4@1
た	助動詞	*	*	*	助動詞-タ	連体形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
筋肉	名詞	普通名詞	一般	*	*	*	キンニク	筋肉	筋肉	キンニク	キンニク	漢	筋肉	キンニク	キンニク	キンニク	*	*	*	*	*	*	1	C1	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
たるみ	名詞	普通名詞	一般	*	*	*	タルミ	弛み	たるみ	タルミ	タルミ	和	たるみ	タルミ	タルミ	タルミ	*	*	*	*	*	*	0	C2	*
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
が	助詞	格助詞	*	*	*	*	ガ	が	が	ガ	ガ	和	が	ガ	ガ	ガ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
笑つ	動詞	一般	*	*	文語四段-ハ行	連用形-促音便	ワラウ	笑う	笑つ	ワラッ	ワラッ	和	笑ふ	ワラウ	ワラフ	ワラウ	*	*	*	*	*	*	0	C2	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
しまはう	動詞	非自立可能	*	*	五段-ワア行	意志推量形	シマウ	仕舞う	しまはう	シマオー	シマハウ	和	しまふ	シマウ	シマフ	シマウ	シ濁	基本形	*	*	*	*	0	C2	M1@1
か	助詞	係助詞	*	*	*	*	カ	か	か	カ	カ	和	か	カ	カ	カ	*	*	*	*	*	*	*	"動詞%F2@0	形容詞%F2@-1	名詞%F1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
しまふ	動詞	一般	*	*	文語四段-マ行	意志推量形-一般+ふ	シム	染む	しまふ	シモー	シマフ	和	しむ	シム	シム	シム	*	*	*	*	*	*	0	C4	M1@1
まい	助動詞	*	*	*	助動詞-マイ	終止形-一般	マイ	まい	まい	マイ	マイ	和	まい	マイ	マイ	マイ	*	*	*	*	*	*	*	動詞%F4@1	*
か	助詞	終助詞	*	*	*	*	カ	か	か	カ	カ	和	か	カ	カ	カ	*	*	*	*	*	*	*	"動詞%F2@0	形容詞%F2@-1	名詞%F1"	*
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
ためらつ	動詞	一般	*	*	文語四段-ハ行	連用形-促音便	タメラウ	躊躇う	ためらつ	タメラッ	タメラッ	和	ためらふ	タメラウ	タメラフ	タメラウ	*	*	*	*	*	*	3	C1	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
ゐる	動詞	非自立可能	*	*	上一段-ア行	終止形-一般	イル	居る	ゐる	イル	ヰル	和	ゐる	イル	ヰル	イル	*	*	*	*	*	*	0	C4	*
らしい	助動詞	*	*	*	助動詞-ラシイ	終止形-一般	ラシイ	らしい	らしい	ラシー	ラシイ	和	らしい	ラシー	ラシイ	ラシイ	*	*	*	*	*	*	*	"名詞%F4@2	動詞%F4@2	形容詞%F4@2"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
さう	副詞	*	*	*	*	*	ソウ	そう	さう	ソー	サウ	和	さう	ソー	サウ	ソウ	*	*	*	*	*	*	1	*	*
し	動詞	非自立可能	*	*	文語サ行変格	連用形-一般	スル	為る	し	シ	シ	和	す	ス	ス	ス	*	*	*	*	*	*	1	C4	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
とうとう	副詞	*	*	*	*	*	トウトウ	到頭	とうとう	トートー	トウトウ	漢	とうとう	トートー	トウトウ	トウトウ	*	*	*	*	*	*	1	*	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
かう	副詞	*	*	*	*	*	コウ	こう	かう	コー	カウ	和	かう	コー	カウ	コウ	*	*	*	*	*	*	"0	1"	*	*
云つ	動詞	一般	*	*	五段-ワア行	連用形-促音便	イウ	言う	云つ	イッ	イツ	和	云ふ	イウ	イフ	イウ	*	*	*	*	*	*	0	C2	*
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
「	補助記号	括弧開	*	*	*	*		「	「			記号	「				*	*	*	*	*	*	*	*	*
実	接頭辞	*	*	*	*	*	ジツ	実	実	ジッ	ジッ	漢	実	ジッ	ジッ	ジツ	*	*	*	ツ促	促音形	*	*	P2	*
はな	名詞	普通名詞	一般	*	*	*	ハナ	花	はな	ハナ	ハナ	和	はな	ハナ	ハナ	ハナ	ハ濁	基本形	*	*	*	*	2	C3	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
敦賀	名詞	固有名詞	地名	一般	*	*	ツルガ	ツルガ	敦賀	ツルガ	ツルガ	固	敦賀	ツルガ	ツルガ	ツルガ	*	*	*	*	*	*	1	*	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
つるが	名詞	固有名詞	地名	一般	*	*	ツルガ	ツルガ	つるが	ツルガ	ツルガ	固	つるが	ツルガ	ツルガ	ツルガ	*	*	*	*	*	*	1	*	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
まで	助詞	副助詞	*	*	*	*	マデ	まで	まで	マデ	マデ	和	まで	マデ	マデ	マデ	*	*	*	*	*	*	*	"名詞%F2@1	形容詞%F2@1	動詞%F2@1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
お	接頭辞	*	*	*	*	*	オ	御	お	オ	オ	和	お	オ	オ	オ	*	*	*	促添	基本形	*	*	P2	*
連れ	動詞	一般	*	*	文語下二段-ラ行	連用形-一般	ツレル	連れる	連れ	ツレ	ツレ	和	連る	ツル	ツル	ツル	*	*	*	*	*	*	0	C4	*
申さう	動詞	非自立可能	*	*	文語四段-サ行	意志推量形	モウス	申す	申さう	モーソー	モウサウ	和	申す	モース	モウス	モウス	*	*	*	*	*	*	1	C1	M1@1
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
思う	動詞	一般	*	*	文語四段-ハ行	連用形-ウ音便	オモウ	思う	思う	オモー	オモウ	和	思ふ	オモウ	オモフ	オモウ	*	*	*	*	*	*	2	C1	*
た	助動詞	*	*	*	助動詞-タ	連体形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
の	助詞	準体助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	"動詞%F2@0	形容詞%F2@-1"	*
ぢや	助動詞	*	*	*	助動詞-ジャ	終止形-一般	ジャ	じゃ	ぢや	ジャ	ヂヤ	和	ぢや	ジャ	ヂヤ	ジャ	*	*	*	*	*	*	*	"名詞%F1	動詞%F2@0"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
」	補助記号	括弧閉	*	*	*	*		」	」			記号	」				*	*	*	*	*	*	*	*	*
笑ひ	動詞	一般	*	*	文語四段-ハ行	連用形-一般	ワラウ	笑う	笑ひ	ワライ	ワラヒ	和	笑ふ	ワラウ	ワラフ	ワラウ	*	*	*	*	*	*	0	C2	*
ながら	助詞	接続助詞	*	*	*	*	ナガラ	ながら	ながら	ナガラ	ナガラ	和	ながら	ナガラ	ナガラ	ナガラ	*	*	*	*	*	*	*	"名詞%F4@1	動詞%F4@1	形容詞%F4@1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
利仁	名詞	固有名詞	人名	名	*	*	トシヒト	トシヒト	利仁	トシヒト	トシヒト	固	利仁	トシヒト	トシヒト	トシヒト	*	*	*	*	*	*	2	*	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
鞭	名詞	普通名詞	一般	*	*	*	ムチ	鞭	鞭	ムチ	ムチ	和	鞭	ムチ	ムチ	ムチ	*	*	*	*	*	*	1	C3	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
挙げ	動詞	非自立可能	*	*	文語下二段-ガ行	連用形-一般	アゲル	上げる	挙げ	アゲ	アゲ	和	挙ぐ	アグ	アグ	アグ	*	*	*	*	*	*	0	C4	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
遠く	名詞	普通名詞	副詞可能	*	*	*	トオク	遠く	遠く	トーク	トオク	和	遠く	トーク	トオク	トオク	*	*	*	*	*	*	"3	0"	C2	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
空	名詞	普通名詞	一般	*	*	*	クウ	空	空	クー	クウ	漢	空	クー	クウ	クウ	*	*	*	*	*	*	"1	0"	C3	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
指さし	動詞	一般	*	*	五段-サ行	連用形-一般	ユビサス	指差す	指さし	ユビサシ	ユビサシ	和	指さす	ユビサス	ユビサス	ユビサス	*	*	*	*	*	*	3	C1	*
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
その	連体詞	*	*	*	*	*	ソノ	其の	その	ソノ	ソノ	和	その	ソノ	ソノ	ソノ	*	*	*	*	*	*	0	*	*
鞭	名詞	普通名詞	一般	*	*	*	ムチ	鞭	鞭	ムチ	ムチ	和	鞭	ムチ	ムチ	ムチ	*	*	*	*	*	*	1	C3	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
下	名詞	普通名詞	副詞可能	*	*	*	モト	下	下	モト	モト	和	下	モト	モト	モト	*	*	*	*	*	*	2	C3	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
的	名詞	普通名詞	一般	*	*	*	マト	的	的	マト	マト	和	的	マト	マト	マト	*	*	*	*	*	*	0	C3	*
※	補助記号	一般	*	*	*	*		※	※			記号	※				*	*	*	*	*	*	*	*	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
てき	名詞	普通名詞	一般	*	*	*	テキ	敵	てき	テキ	テキ	漢	てき	テキ	テキ	テキ	*	*	*	*	*	*	0	C3	*
れき	名詞	普通名詞	一般	*	*	*	レキ	礫	れき	レキ	レキ	漢	れき	レキ	レキ	レキ	*	*	*	*	*	*	1	C3	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
し	動詞	非自立可能	*	*	文語サ行変格	連用形-一般	スル	為る	し	シ	シ	和	す	ス	ス	ス	*	*	*	*	*	*	1	C4	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
午後	名詞	普通名詞	副詞可能	*	*	*	ゴゴ	午後	午後	ゴゴ	ゴゴ	漢	午後	ゴゴ	ゴゴ	ゴゴ	*	*	*	*	*	*	1	C3	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
日	名詞	普通名詞	副詞可能	*	*	*	ヒ	日	日	ヒ	ヒ	和	日	ヒ	ヒ	ヒ	ヒ混合	基本形	*	*	*	*	"0	1"	C3	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
受け	動詞	一般	*	*	文語下二段-カ行	連用形-一般	ウケル	受ける	受け	ウケ	ウケ	和	受く	ウク	ウク	ウク	*	*	*	*	*	*	1	C1	*
た	助動詞	*	*	*	助動詞-タ	連体形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
近江	名詞	固有名詞	地名	一般	*	*	オウミ	オウミ	近江	オーミ	オウミ	固	近江	オーミ	オウミ	オウミ	*	*	*	*	*	*	1	*	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
あふみ	名詞	固有名詞	地名	一般	*	*	オウミ	オウミ	あふみ	オーミ	アフミ	固	あふみ	オーミ	アフミ	オウミ	*	*	*	*	*	*	1	*	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
湖	名詞	普通名詞	一般	*	*	*	ウミ	海	湖	ウミ	ウミ	和	湖	ウミ	ウミ	ウミ	*	*	*	*	*	*	1	C3	*
が	助詞	格助詞	*	*	*	*	ガ	が	が	ガ	ガ	和	が	ガ	ガ	ガ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
光つ	動詞	一般	*	*	文語四段-ラ行	連用形-促音便	ヒカル	光る	光つ	ヒカッ	ヒカッ	和	光る	ヒカル	ヒカル	ヒカル	*	*	*	*	*	*	2	C1	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
ゐる	動詞	非自立可能	*	*	文語上一段-ワ行	終止形-一般	イル	居る	ゐる	イル	ヰル	和	ゐる	イル	ヰル	イル	*	*	*	*	*	*	0	C4	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
　	空白	*	*	*	*	*		　	　			記号	　				*	*	*	*	*	*	*	*	*
五	名詞	数詞	*	*	*	*	ゴ	五	五	ゴ	ゴ	漢	五	ゴ	ゴ	ゴ	*	*	*	オ長添	基本形	*	1	C3	*
位	接尾辞	名詞的	一般	*	*	*	イ	位	位	イ	イ	漢	位	イ	イ	イ	*	*	*	*	*	*	*	C3	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
狼狽	名詞	普通名詞	サ変可能	*	*	*	ロウバイ	狼狽	狼狽	ローバイ	ロウバイ	漢	狼狽	ローバイ	ロウバイ	ロウバイ	*	*	*	*	*	*	0	C2	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
らう	名詞	普通名詞	一般	*	*	*	ロウ	労	らう	ロー	ラウ	漢	らう	ロー	ラウ	ロウ	*	*	*	*	*	*	1	C3	*
ばい	名詞	普通名詞	助数詞可能	*	*	*	バイ	倍	ばい	バイ	バイ	漢	ばい	バイ	バイ	バイ	*	*	*	*	*	B	"0	1"	C4	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
し	動詞	非自立可能	*	*	サ行変格	連用形-一般	スル	為る	し	シ	シ	和	する	スル	スル	スル	*	*	*	*	*	*	0	C5	*
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
「	補助記号	括弧開	*	*	*	*		「	「			記号	「				*	*	*	*	*	*	*	*	*
敦賀	名詞	固有名詞	地名	一般	*	*	ツルガ	ツルガ	敦賀	ツルガ	ツルガ	固	敦賀	ツルガ	ツルガ	ツルガ	*	*	*	*	*	*	1	*	*
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
申す	動詞	非自立可能	*	*	文語四段-サ行	終止形-一般	モウス	申す	申す	モース	モウス	和	申す	モース	モウス	モウス	*	*	*	*	*	*	1	C1	*
と	助詞	接続助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"形容詞%F2@-1	動詞%F1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
あの	連体詞	*	*	*	*	*	アノ	彼の	あの	アノ	アノ	和	あの	アノ	アノ	アノ	*	*	*	*	*	*	0	*	*
越前	名詞	固有名詞	地名	一般	*	*	エチゼン	エチゼン	越前	エチゼン	エチゼン	固	越前	エチゼン	エチゼン	エチゼン	*	*	*	*	*	*	"1	2"	*	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
ゑ	感動詞	フィラー	*	*	*	*	エー	えー	ゑ	エ	エ	和	ゑ	エ	エ	エ	*	*	*	*	*	*	0	*	*
ち	名詞	数詞	*	*	*	*	チ	千	ち	チ	チ	和	ち	チ	チ	チ	*	*	*	*	*	*	1	C3	*
ぜん	名詞	普通名詞	助数詞可能	*	*	*	ゼン	膳	ぜん	ゼン	ゼン	漢	ぜん	ゼン	ゼン	ゼン	*	*	*	*	*	*	0	C3	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
敦賀	名詞	固有名詞	地名	一般	*	*	ツルガ	ツルガ	敦賀	ツルガ	ツルガ	固	敦賀	ツルガ	ツルガ	ツルガ	*	*	*	*	*	*	1	*	*
で	助詞	格助詞	*	*	*	*	デ	で	で	デ	デ	和	で	デ	デ	デ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
ござる	動詞	非自立可能	*	*	文語四段-ラ行	連体形-一般	ゴザル	御座る	ござる	ゴザル	ゴザル	混	ござる	ゴザル	ゴザル	ゴザル	*	*	*	*	*	*	2	C1	*
かな	助詞	終助詞	*	*	*	*	カナ	哉	かな	カナ	カナ	和	かな	カナ	カナ	カナ	*	*	*	*	*	*	*	*	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
あの	連体詞	*	*	*	*	*	アノ	彼の	あの	アノ	アノ	和	あの	アノ	アノ	アノ	*	*	*	*	*	*	0	*	*
越前	名詞	固有名詞	地名	一般	*	*	エチゼン	エチゼン	越前	エチゼン	エチゼン	固	越前	エチゼン	エチゼン	エチゼン	*	*	*	*	*	*	"1	2"	*	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
―	補助記号	一般	*	*	*	*	﻿		―			記号	―				*	*	*	*	*	*	*	*	*
―	補助記号	一般	*	*	*	*	﻿		―			記号	―				*	*	*	*	*	*	*	*	*
」	補助記号	括弧閉	*	*	*	*		」	」			記号	」				*	*	*	*	*	*	*	*	*
　	空白	*	*	*	*	*		　	　			記号	　				*	*	*	*	*	*	*	*	*
利仁	名詞	固有名詞	人名	名	*	*	トシヒト	トシヒト	利仁	トシヒト	トシヒト	固	利仁	トシヒト	トシヒト	トシヒト	*	*	*	*	*	*	2	*	*
が	助詞	格助詞	*	*	*	*	ガ	が	が	ガ	ガ	和	が	ガ	ガ	ガ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
敦賀	名詞	固有名詞	地名	一般	*	*	ツルガ	ツルガ	敦賀	ツルガ	ツルガ	固	敦賀	ツルガ	ツルガ	ツルガ	*	*	*	*	*	*	1	*	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
人	名詞	普通名詞	一般	*	*	*	ヒト	人	人	ヒト	ヒト	和	人	ヒト	ヒト	ヒト	ヒ濁	基本形	*	*	*	*	0	C3	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
藤原	名詞	固有名詞	人名	姓	*	*	フジワラ	フジワラ	藤原	フジワラ	フジワラ	固	藤原	フジワラ	フジワラ	フジワラ	*	*	*	*	*	*	"0	2"	*	*
｜	補助記号	一般	*	*	*	*		｜	｜			記号	｜				*	*	*	*	*	*	*	*	*
有仁	名詞	固有名詞	人名	名	*	*	アリヒト	アリヒト	有仁	アリヒト	アリヒト	固	有仁	アリヒト	アリヒト	アリヒト	*	*	*	*	*	*	2	*	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
あり	動詞	非自立可能	*	*	文語ラ行変格	連用形-一般	アル	有る	あり	アリ	アリ	和	あり	アリ	アリ	アリ	*	*	*	*	*	*	1	C3	*
ひと	名詞	普通名詞	一般	*	*	*	ヒト	人	ひと	ヒト	ヒト	和	ひと	ヒト	ヒト	ヒト	ヒ濁	基本形	*	*	*	*	0	C3	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
女婿	名詞	普通名詞	一般	*	*	*	ジョセイ	女婿	女婿	ジョセー	ジョセイ	漢	女婿	ジョセー	ジョセイ	ジョセイ	*	*	*	*	*	*	0	C2	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
ぢ	名詞	普通名詞	一般	*	*	*	ジ	痔	ぢ	ジ	ヂ	漢	ぢ	ジ	ヂ	ジ	*	*	*	*	*	*	0	C3	*
よ	助詞	終助詞	*	*	*	*	ヨ	よ	よ	ヨ	ヨ	和	よ	ヨ	ヨ	ヨ	*	*	*	*	*	*	*	"名詞%F1	動詞%F2@0	形容詞%F2@-1"	*
せい	名詞	普通名詞	一般	*	*	*	セイ	所為	せい	セー	セイ	漢	せい	セー	セイ	セイ	*	*	*	*	*	*	1	C3	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
なつ	動詞	非自立可能	*	*	五段-ラ行	連用形-促音便	ナル	成る	なつ	ナッ	ナッ	和	なる	ナル	ナル	ナル	*	*	*	*	*	*	1	C1	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
から	助詞	格助詞	*	*	*	*	カラ	から	から	カラ	カラ	和	から	カラ	カラ	カラ	*	*	*	*	*	*	*	"動詞%F2@0	形容詞%F2@-1	名詞%F1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
多く	名詞	普通名詞	副詞可能	*	*	*	オオク	多く	多く	オーク	オオク	和	多く	オーク	オオク	オオク	*	*	*	*	*	*	1	C1	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
敦賀	名詞	固有名詞	地名	一般	*	*	ツルガ	ツルガ	敦賀	ツルガ	ツルガ	固	敦賀	ツルガ	ツルガ	ツルガ	*	*	*	*	*	*	1	*	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
住ん	動詞	一般	*	*	文語四段-マ行	連用形-撥音便	スム	住む	住ん	スン	スン	和	住む	スム	スム	スム	*	*	*	*	*	*	1	C1	*
で	助詞	接続助詞	*	*	*	*	テ	て	で	デ	デ	和	で	デ	デ	デ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
ゐる	動詞	非自立可能	*	*	上一段-ア行	終止形-一般	イル	居る	ゐる	イル	ヰル	和	ゐる	イル	ヰル	イル	*	*	*	*	*	*	0	C4	*
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
