秋	名詞	普通名詞	副詞可能	*	*	*	アキ	秋	秋	アキ	アキ	和	秋	アキ	アキ	アキ	*	*	*	*	*	*	1	C3	*
―	補助記号	一般	*	*	*	*	﻿		―			記号	―				*	*	*	*	*	*	*	*	*
―	補助記号	一般	*	*	*	*	﻿		―			記号	―				*	*	*	*	*	*	*	*	*
信子	名詞	固有名詞	人名	名	*	*	ノブコ	ノブコ	信子	ノブコ	ノブコ	固	信子	ノブコ	ノブコ	ノブコ	*	*	*	*	*	*	1	*	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
妙	名詞	普通名詞	形状詞可能	*	*	*	ミョウ	妙	妙	ミョー	ミョウ	漢	妙	ミョー	ミョウ	ミョウ	*	*	*	*	*	*	1	C3	*
に	助動詞	*	*	*	文語助動詞-ナリ-断定	連用形-ニ	ナリ	なり-断定	に	ニ	ニ	和	なり	ナリ	ナリ	ナリ	*	*	*	*	*	*	*	"名詞%F2@1	形容詞%F2@-1動詞%F2@0"	*
恥し	形容詞	一般	*	*	文語形容詞-シク	語幹-一般	ヤサシイ	優しい	恥し	ヤサシ	ヤサシ	和	恥し	ヤサシ	ヤサシ	ヤサシ	*	*	*	*	*	*	1	C1	*
さ	接尾辞	名詞的	一般	*	*	*	サ	さ	さ	サ	サ	和	さ	サ	サ	サ	*	*	*	*	*	*	*	C3	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
感じ	動詞	一般	*	*	文語サ行変格	連用形-一般	カンズル	感ずる	感じ	カンジ	カンジ	混	感ず	カンズ	カンズ	カンズ	*	*	*	*	*	*	0	C2	*
ながら	助詞	接続助詞	*	*	*	*	ナガラ	ながら	ながら	ナガラ	ナガラ	和	ながら	ナガラ	ナガラ	ナガラ	*	*	*	*	*	*	*	"名詞%F4@1	動詞%F4@1	形容詞%F4@1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
派手	名詞	普通名詞	形状詞可能	*	*	*	ハデ	派手	派手	ハデ	ハデ	和	派手	ハデ	ハデ	ハデ	*	*	*	*	*	*	2	C3	*
な	助動詞	*	*	*	助動詞-ダ	連体形-一般	ダ	だ	な	ナ	ナ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	*
裏	名詞	普通名詞	一般	*	*	*	ウラ	裏	裏	ウラ	ウラ	和	裏	ウラ	ウラ	ウラ	*	*	*	*	*	*	2	C4	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
つい	動詞	一般	*	*	五段-カ行	連用形-イ音便	ツク	つく	つい	ツイ	ツイ	和	つく	ツク	ツク	ツク	*	*	*	*	*	*	"1	2"	C1	*
た	助動詞	*	*	*	助動詞-タ	連体形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
上衣	名詞	普通名詞	一般	*	*	*	ウワギ	上着	上衣	ウワギ	ウワギ	和	上衣	ウワギ	ウワギ	ウワギ	*	*	*	*	*	*	0	C2	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
コオト	名詞	普通名詞	一般	*	*	*	コート	コート-coat	コオト	コート	コオト	外	コオト	コート	コオト	コート	*	*	*	*	*	*	1	C1	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
そつと	副詞	*	*	*	*	*	ソット	そっと	そつと	ソット	ソツト	和	そつと	ソット	ソツト	ソット	*	*	*	*	*	*	0	*	*
玄関	名詞	普通名詞	一般	*	*	*	ゲンカン	玄関	玄関	ゲンカン	ゲンカン	漢	玄関	ゲンカン	ゲンカン	ゲンカン	*	*	*	*	*	*	1	C1	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
隅	名詞	普通名詞	一般	*	*	*	スミ	隅	隅	スミ	スミ	和	隅	スミ	スミ	スミ	*	*	*	*	*	*	1	C4	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
脱い	動詞	一般	*	*	五段-ガ行	連用形-イ音便	ヌグ	脱ぐ	脱い	ヌイ	ヌイ	和	脱ぐ	ヌグ	ヌグ	ヌグ	*	*	*	*	*	*	1	C1	*
だ	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	だ	ダ	ダ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	動詞%F2@1	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
　	空白	*	*	*	*	*		　	　			記号	　				*	*	*	*	*	*	*	*	*
俊吉	名詞	固有名詞	人名	名	*	*	シュンキチ	シュンキチ	俊吉	シュンキチ	シュンキチ	固	俊吉	シュンキチ	シュンキチ	シュンキチ	*	*	*	*	*	*	0	*	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
彼	連体詞	*	*	*	*	*	カノ	彼の	彼	カノ	カノ	和	彼	カノ	カノ	カノ	*	*	*	*	*	*	1	*	*
女	名詞	普通名詞	一般	*	*	*	オンナ	女	女	オンナ	オンナ	和	女	オンナ	オンナ	オンナ	*	*	*	*	*	*	3	C2	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
書斎	名詞	普通名詞	一般	*	*	*	ショサイ	書斎	書斎	ショサイ	ショサイ	漢	書斎	ショサイ	ショサイ	ショサイ	*	*	*	*	*	*	0	C2	*
兼	名詞	普通名詞	一般	*	*	*	ケン	兼	兼	ケン	ケン	漢	兼	ケン	ケン	ケン	*	*	*	*	*	*	1	C3	*
客	名詞	普通名詞	一般	*	*	*	キャク	客	客	キャク	キャク	漢	客	キャク	キャク	キャク	*	*	*	*	*	B1S6SjShS	0	C3	*
間	接尾辞	名詞的	副詞可能	*	*	*	カン	間	間	カン	カン	漢	間	カン	カン	カン	*	*	*	*	*	*	*	C3	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
八	名詞	数詞	*	*	*	*	ハチ	八	八	ハチ	ハチ	漢	八	ハチ	ハチ	ハチ	ハ半濁	基本形	N8	チ促	基本形	*	2	C3	*
畳	名詞	普通名詞	助数詞可能	*	*	*	ジョウ	畳	畳	ジョー	ジョウ	漢	畳	ジョー	ジョウ	ジョウ	*	*	*	*	*	B4WB	1	C3	*
へ	助詞	格助詞	*	*	*	*	ヘ	へ	へ	エ	ヘ	和	へ	エ	ヘ	ヘ	*	*	*	*	*	*	*	名詞%F1	*
坐らせ	動詞	一般	*	*	五段-サ行	命令形	スワラス	座らす	坐らせ	スワラセ	スワラセ	和	坐らす	スワラス	スワラス	スワラス	*	*	*	*	*	*	0	C2	*
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
座敷	名詞	普通名詞	一般	*	*	*	ザシキ	座敷	座敷	ザシキ	ザシキ	混	座敷	ザシキ	ザシキ	ザシキ	*	*	*	*	*	*	3	C2	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
中	名詞	普通名詞	副詞可能	*	*	*	ナカ	中	中	ナカ	ナカ	和	中	ナカ	ナカ	ナカ	*	*	*	*	*	*	1	C4	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
何処	代名詞	*	*	*	*	*	ドコ	何処	何処	ドコ	ドコ	和	何処	ドコ	ドコ	ドコ	*	*	*	*	*	*	1	*	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
見	動詞	非自立可能	*	*	文語上一段-マ行	連用形-一般	ミル	見る	見	ミ	ミ	和	見る	ミル	ミル	ミル	*	*	*	*	*	*	1	C1	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
も	助詞	係助詞	*	*	*	*	モ	も	も	モ	モ	和	も	モ	モ	モ	*	*	*	*	*	*	*	"動詞%F2@-1	形容詞%F4@-2	名詞%F1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
本	名詞	普通名詞	一般	*	*	*	ホン	本	本	ボン	ボン	漢	本	ボン	ボン	ホン	ホ濁	濁音形	*	*	*	*	1	C3	*
ばかり	助詞	副助詞	*	*	*	*	バカリ	ばかり	ばかり	バカリ	バカリ	和	ばかり	バカリ	バカリ	バカリ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F2@1	名詞%F2@1"	*
乱雑	名詞	普通名詞	形状詞可能	*	*	*	ランザツ	乱雑	乱雑	ランザツ	ランザツ	漢	乱雑	ランザツ	ランザツ	ランザツ	*	*	*	*	*	*	0	C2	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
積ん	動詞	一般	*	*	文語四段-マ行	連用形-撥音便	ツム	積む	積ん	ツン	ツン	和	積む	ツム	ツム	ツム	*	*	*	*	*	*	0	C4	*
で	助詞	接続助詞	*	*	*	*	テ	て	で	デ	デ	和	で	デ	デ	デ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
あつ	動詞	非自立可能	*	*	五段-ラ行	連用形-促音便	アル	有る	あつ	アッ	アッ	和	ある	アル	アル	アル	*	*	*	*	*	*	1	C3	*
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
殊に	副詞	*	*	*	*	*	コトニ	殊に	殊に	コトニ	コトニ	和	殊に	コトニ	コトニ	コトニ	*	*	*	*	*	*	1	*	*
午後	名詞	普通名詞	副詞可能	*	*	*	ゴゴ	午後	午後	ゴゴ	ゴゴ	漢	午後	ゴゴ	ゴゴ	ゴゴ	*	*	*	*	*	*	1	C3	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
日	名詞	普通名詞	副詞可能	*	*	*	ヒ	日	日	ヒ	ヒ	和	日	ヒ	ヒ	ヒ	ヒ混合	基本形	*	*	*	*	"0	1"	C3	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
当つ	動詞	一般	*	*	文語下二段-タ行	終止形-一般	アテル	当てる	当つ	アツ	アツ	和	当つ	アツ	アツ	アツ	*	*	*	*	*	*	1	C3	*
た	助動詞	*	*	*	助動詞-タ	連体形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
障子	名詞	普通名詞	一般	*	*	*	ショウジ	障子	障子	ショージ	ショウジ	漢	障子	ショージ	ショウジ	ショウジ	*	*	*	*	*	*	0	C2	*
際	名詞	普通名詞	副詞可能	*	*	*	サイ	際	際	サイ	サイ	漢	際	サイ	サイ	サイ	サ濁	基本形	*	*	*	*	1	C3	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
小さな	連体詞	*	*	*	*	*	チイサナ	小さな	小さな	チーサナ	チイサナ	和	小さな	チーサナ	チイサナ	チイサナ	*	*	*	*	*	*	1	*	*
紫檀	名詞	普通名詞	一般	*	*	*	シタン	紫檀	紫檀	シタン	シタン	漢	紫檀	シタン	シタン	シタン	*	*	*	*	*	*	"2	1"	C2	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
し	動詞	非自立可能	*	*	サ行変格	連用形-一般	スル	為る	し	シ	シ	和	する	スル	スル	スル	*	*	*	*	*	*	0	C5	*
た	助動詞	*	*	*	助動詞-タ	連体形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
ん	助動詞	*	*	*	文語助動詞-ム	終止形-撥音便	ム	む	ん	ン	ン	和	む	ム	ム	ム	*	*	*	*	*	*	*	動詞%F4@0	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
机	名詞	普通名詞	一般	*	*	*	ツクエ	机	机	ツクエ	ツクエ	和	机	ツクエ	ツクエ	ツクエ	ツ濁	基本形	*	*	*	*	0	C2	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
まはり	名詞	普通名詞	一般	*	*	*	マワリ	周り	まはり	マワリ	マハリ	和	まはり	マワリ	マハリ	マワリ	*	*	*	*	*	*	0	C2	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
新聞	名詞	普通名詞	一般	*	*	*	シンブン	新聞	新聞	シンブン	シンブン	漢	新聞	シンブン	シンブン	シンブン	*	*	*	*	*	*	0	C2	*
雑誌	名詞	普通名詞	一般	*	*	*	ザッシ	雑誌	雑誌	ザッシ	ザッシ	漢	雑誌	ザッシ	ザッシ	ザッシ	*	*	*	*	*	*	0	C2	*
や	助詞	係助詞	*	*	*	*	ヤ	や	や	ヤ	ヤ	和	や	ヤ	ヤ	ヤ	*	*	*	*	*	*	*	*	*
原稿	名詞	普通名詞	一般	*	*	*	ゲンコウ	原稿	原稿	ゲンコー	ゲンコウ	漢	原稿	ゲンコー	ゲンコウ	ゲンコウ	*	*	*	*	*	*	0	C2	*
用紙	名詞	普通名詞	一般	*	*	*	ヨウシ	用紙	用紙	ヨーシ	ヨウシ	漢	用紙	ヨーシ	ヨウシ	ヨウシ	*	*	*	*	*	*	"0	1"	C2	*
が	助詞	格助詞	*	*	*	*	ガ	が	が	ガ	ガ	和	が	ガ	ガ	ガ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
手	名詞	普通名詞	助数詞可能	*	*	*	テ	手	手	テ	テ	和	手	テ	テ	テ	テ濁	基本形	*	*	*	B1SjS	1	C3	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
つけ	動詞	非自立可能	*	*	文語下二段-カ行	連用形-一般	ツケル	付ける	つけ	ツケ	ツケ	和	つく	ツク	ツク	ツク	*	*	*	*	*	*	1	C1	*
やう	接尾辞	名詞的	一般	*	*	*	ヨウ	様	やう	ヨー	ヤウ	漢	やう	ヨー	ヤウ	ヨウ	*	*	*	*	*	*	*	C4	*
も	助詞	係助詞	*	*	*	*	モ	も	も	モ	モ	和	も	モ	モ	モ	*	*	*	*	*	*	*	"動詞%F2@-1	形容詞%F4@-2	名詞%F1"	*
ない	形容詞	非自立可能	*	*	形容詞	連体形-一般	ナイ	無い	ない	ナイ	ナイ	和	ない	ナイ	ナイ	ナイ	*	*	*	*	*	*	1	C3	*
程	名詞	普通名詞	副詞可能	*	*	*	ホド	程	程	ホド	ホド	和	程	ホド	ホド	ホド	*	*	*	*	*	*	"0	2"	C3	*
散らかつ	動詞	一般	*	*	文語四段-ラ行	連用形-促音便	チラカル	散らかる	散らかつ	チラカッ	チラカッ	和	散らかる	チラカル	チラカル	チラカル	*	*	*	*	*	*	0	C2	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
ゐ	動詞	非自立可能	*	*	上一段-ア行	連用形-一般	イル	居る	ゐ	イ	ヰ	和	ゐる	イル	ヰル	イル	*	*	*	*	*	*	0	C4	M4@1
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
その	連体詞	*	*	*	*	*	ソノ	其の	その	ソノ	ソノ	和	その	ソノ	ソノ	ソノ	*	*	*	*	*	*	0	*	*
中	名詞	普通名詞	副詞可能	*	*	*	ナカ	中	中	ナカ	ナカ	和	中	ナカ	ナカ	ナカ	*	*	*	*	*	*	1	C4	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
若い	形容詞	一般	*	*	形容詞	連体形-一般	ワカイ	若い	若い	ワカイ	ワカイ	和	若い	ワカイ	ワカイ	ワカイ	*	*	*	*	*	*	2	C1	*
細君	名詞	普通名詞	一般	*	*	*	サイクン	細君	細君	サイクン	サイクン	漢	細君	サイクン	サイクン	サイクン	*	*	*	*	*	*	1	C1	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
存在	名詞	普通名詞	サ変可能	*	*	*	ソンザイ	存在	存在	ソンザイ	ソンザイ	漢	存在	ソンザイ	ソンザイ	ソンザイ	*	*	*	*	*	*	0	C2	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
語つ	動詞	一般	*	*	文語四段-ラ行	連用形-促音便	カタル	語る	語つ	カタッ	カタッ	和	語る	カタル	カタル	カタル	*	*	*	*	*	*	0	C2	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
ゐる	動詞	非自立可能	*	*	上一段-ア行	連体形-一般	イル	居る	ゐる	イル	ヰル	和	ゐる	イル	ヰル	イル	*	*	*	*	*	*	0	C4	*
もの	名詞	普通名詞	一般	*	*	*	モノ	者	もの	モノ	モノ	和	もの	モノ	モノ	モノ	*	*	*	*	*	*	2	C4	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
唯	副詞	*	*	*	*	*	タダ	唯	唯	タダ	タダ	和	唯	タダ	タダ	タダ	*	*	*	*	*	*	1	*	*
床の間	名詞	普通名詞	一般	*	*	*	トコノマ	床の間	床の間	トコノマ	トコノマ	和	床の間	トコノマ	トコノマ	トコノマ	*	*	*	*	*	*	0	C2	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
壁	名詞	普通名詞	一般	*	*	*	カベ	壁	壁	カベ	カベ	和	壁	カベ	カベ	カベ	*	*	*	*	*	*	0	C4	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
立てかけ	動詞	一般	*	*	文語下二段-カ行	連用形-一般	タテカケル	立て掛ける	立てかけ	タテカケ	タテカケ	和	立てかく	タテカク	タテカク	タテカク	*	*	*	*	*	*	3	C1	*
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
新しい	形容詞	一般	*	*	形容詞	連体形-一般	アタラシイ	新しい	新しい	アタラシー	アタラシイ	和	新しい	アタラシー	アタラシイ	アタラシイ	*	*	*	*	*	*	4	C1	*
一面	名詞	普通名詞	副詞可能	*	*	*	イチメン	一面	一面	イチメン	イチメン	漢	一面	イチメン	イチメン	イチメン	*	*	*	*	*	*	"0	2"	C2	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
琴	名詞	普通名詞	一般	*	*	*	コト	琴	琴	コト	コト	和	琴	コト	コト	コト	コ濁	基本形	*	*	*	*	1	C3	*
だけ	助詞	副助詞	*	*	*	*	ダケ	だけ	だけ	ダケ	ダケ	和	だけ	ダケ	ダケ	ダケ	*	*	*	*	*	*	*	"形容詞%F1	名詞%F1	動詞%F1"	*
で	助動詞	*	*	*	助動詞-ダ	連用形-一般	ダ	だ	で	デ	デ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	*
あつ	動詞	非自立可能	*	*	五段-ラ行	連用形-促音便	アル	有る	あつ	アッ	アッ	和	ある	アル	アル	アル	*	*	*	*	*	*	1	C3	*
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
信子	名詞	固有名詞	人名	名	*	*	ノブコ	ノブコ	信子	ノブコ	ノブコ	固	信子	ノブコ	ノブコ	ノブコ	*	*	*	*	*	*	1	*	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
かう	副詞	*	*	*	*	*	コウ	こう	かう	コー	カウ	和	かう	コー	カウ	コウ	*	*	*	*	*	*	"0	1"	*	*
云ふ	動詞	一般	*	*	五段-ワア行	連体形-一般	イウ	言う	云ふ	イウ	イフ	和	云ふ	イウ	イフ	イウ	*	*	*	*	*	*	0	C2	*
周囲	名詞	普通名詞	一般	*	*	*	シュウイ	周囲	周囲	シューイ	シュウイ	漢	周囲	シューイ	シュウイ	シュウイ	*	*	*	*	*	*	1	C1	*
から	助詞	格助詞	*	*	*	*	カラ	から	から	カラ	カラ	和	から	カラ	カラ	カラ	*	*	*	*	*	*	*	"動詞%F2@0	形容詞%F2@-1	名詞%F1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
暫らく	副詞	*	*	*	*	*	シバラク	暫く	暫らく	シバラク	シバラク	和	暫らく	シバラク	シバラク	シバラク	*	*	*	*	*	*	2	*	*
物珍しい	形容詞	一般	*	*	形容詞	連体形-一般	モノメズラシイ	物珍しい	物珍しい	モノメズラシー	モノメズラシイ	和	物珍しい	モノメズラシー	モノメズラシイ	モノメズラシイ	*	*	*	*	*	*	"6	0"	C1	*
眼	名詞	普通名詞	一般	*	*	*	メ	目	眼	メ	メ	和	眼	メ	メ	メ	*	*	*	*	*	*	1	C3	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
離さ	動詞	一般	*	*	文語四段-サ行	未然形-一般	ハナス	放す	離さ	ハナサ	ハナサ	和	離す	ハナス	ハナス	ハナス	*	*	*	*	*	*	2	C1	*
なかつ	助動詞	*	*	*	助動詞-ナイ	連用形-促音便	ナイ	ない	なかつ	ナカッ	ナカッ	和	ない	ナイ	ナイ	ナイ	*	*	*	*	*	*	*	動詞%F3@0	M2@2
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
「	補助記号	括弧開	*	*	*	*		「	「			記号	「				*	*	*	*	*	*	*	*	*
来る	動詞	非自立可能	*	*	文語四段-ラ行	連体形-一般	キタル	来たる	来る	キタル	キタル	和	来る	キタル	キタル	キタル	*	*	*	*	*	*	2	C1	*
こと	名詞	普通名詞	一般	*	*	*	コト	事	こと	コト	コト	和	こと	コト	コト	コト	コ濁	基本形	*	*	*	B1WS2WB3WB6SjShS	2	C3	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
手紙	名詞	普通名詞	一般	*	*	*	テガミ	手紙	手紙	テガミ	テガミ	和	手紙	テガミ	テガミ	テガミ	テ濁	基本形	*	*	*	*	0	C2	*
で	助詞	格助詞	*	*	*	*	デ	で	で	デ	デ	和	で	デ	デ	デ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
知つ	動詞	一般	*	*	文語四段-ラ行	連用形-促音便	シル	知る	知つ	シッ	シッ	和	知る	シル	シル	シル	*	*	*	*	*	*	0	C2	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
ゐ	動詞	非自立可能	*	*	上一段-ア行	連用形-一般	イル	居る	ゐ	イ	ヰ	和	ゐる	イル	ヰル	イル	*	*	*	*	*	*	0	C4	M4@1
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
けれど	助詞	接続助詞	*	*	*	*	ケレド	けれど	けれど	ケレド	ケレド	和	けれど	ケレド	ケレド	ケレド	*	*	*	*	*	*	*	"動詞%F2@0	形容詞%F2@-1"	*
